model,y_i,N,u,y,wchi,wy,E,tau
global,0.0,-1.2606442420262889,0.5739270700996165,0.0,5.582931663633283,0.0,3.811682929207979,0.17755707141204832
global,0.0,-1.2590342238372387,0.5762851119837281,0.0,5.569459222996402,0.0,3.8029196275984822,0.17797994829086652
global,0.0,-1.2574242056481886,0.5786428836150906,0.0,5.556019316092529,0.0,3.7941784762242463,0.17840379951905544
global,0.0,-1.2558141874591384,0.5810003837871723,0.0,5.542611864418075,0.0,3.785459423679755,0.17882862711686567
global,0.0,-1.2542041692700883,0.5833576112884696,0.0,5.529236789659635,0.0,3.776762418686393,0.17925443310718384
global,0.0,-1.252594151081038,0.5857145649024929,0.0,5.515894013693514,0.0,3.7680874100921273,0.17968121951552515
global,0.0,-1.250984132891988,0.588071243407748,0.0,5.502583458585291,0.0,3.759434346871198,0.1801089883700252
global,0.0,-1.2493741147029376,0.5904276455777208,0.0,5.48930504658934,0.0,3.750803178123799,0.1805377417014321
global,0.0,-1.2477640965138874,0.5927837701808606,0.0,5.476058700148408,0.0,3.742193853075771,0.18096748154309839
global,0.0,-1.2461540783248373,0.5951396159805643,0.0,5.4628443418931205,0.0,3.733606321078286,0.181398209930973
global,0.0,-1.2445440601357871,0.5974951817351588,0.0,5.449661894641578,0.0,3.725040531607534,0.18182992890359276
global,0.0,-1.242934041946737,0.5998504661978855,0.0,5.436511281398864,0.0,3.7164964342644167,0.1822626405020742
global,0.0,-1.2413240237576868,0.6022054681168834,0.0,5.423392425356612,0.0,3.707973978774232,0.18269634677010493
global,0.0,-1.2397140055686366,0.6045601862351736,0.0,5.410305249892554,0.0,3.699473114986371,0.1831310497539354
global,0.0,-1.2381039873795863,0.6069146192906414,0.0,5.39724967857008,0.0,3.690993792873998,0.1835667515023698
global,0.0,-1.2364939691905361,0.6092687660160195,0.0,5.38422563513779,0.0,3.682535962533759,0.18400345406675733
global,0.0,-1.234883951001486,0.6116226251388746,0.0,5.371233043529037,0.0,3.674099574185458,0.18444115950098375
global,0.0,-1.2332739328124358,0.6139761953815869,0.0,5.358271827861485,0.0,3.6656845781717555,0.1848798698614619
global,0.0,-1.2316639146233856,0.6163294754613359,0.0,5.345341912436701,0.0,3.6572909249578656,0.18531958720712283
global,0.0,-1.2300538964343355,0.6186824640900844,0.0,5.332443221739643,0.0,3.648918565131247,0.18576031359940676
global,0.0,-1.2284438782452853,0.6210351599745598,0.0,5.319575680438286,0.0,3.6405674494012956,0.18620205110225344
global,0.0,-1.2268338600562352,0.6233875618162389,0.0,5.306739213383147,0.0,3.6322375285990454,0.1866448017820929
global,0.0,-1.225223841867185,0.6257396683113323,0.0,5.293933745606861,0.0,3.6239287536768616,0.1870885677078362
global,0.0,-1.2236138236781349,0.628091478150765,0.0,5.281159202323729,0.0,3.6156410757081363,0.18753335095086524
global,0.0,-1.2220038054890847,0.6304429900201635,0.0,5.26841550892929,0.0,3.6073744458869847,0.18797915358502368
global,0.0,-1.2203937873000346,0.6327942025998354,0.0,5.2557025909998885,0.0,3.5991288155279495,0.18842597768660657
global,0.0,-1.2187837691109844,0.6351451145647562,0.0,5.243020374292238,0.0,3.590904136065695,0.18887382533435074
global,0.0,-1.217173750921934,0.6374957245845508,0.0,5.230368784742983,0.0,3.582700359054702,0.1893226986094247
global,0.0,-1.2155637327328839,0.639846031323477,0.0,5.217747748468272,0.0,3.5745174361689807,0.18977259959541817
global,0.0,-1.2139537145438337,0.6421960334404099,0.0,5.20515719176332,0.0,3.566355319201753,0.1902235303783324
global,0.0,-1.2123436963547836,0.6445457295888243,0.0,5.192597041101984,0.0,3.5582139600651725,0.19067549304656917
global,0.0,-1.2107336781657334,0.6468951184167787,0.0,5.180067223136334,0.0,3.5500933107900083,0.19112848969092075
global,0.0,-1.2091236599766833,0.6492441985668985,0.0,5.167567664696219,0.0,3.5419933235253627,0.19158252240455903
global,0.0,-1.207513641787633,0.6515929686763592,0.0,5.155098292788847,0.0,3.533913950538362,0.19203759328302486
global,0.0,-1.2059036235985827,0.6539414273768709,0.0,5.142659034598352,0.0,3.5258551442138693,0.19249370442421743
global,0.0,-1.2042936054095326,0.656289573294659,0.0,5.130249817485379,0.0,3.5178168570541826,0.19295085792838282
global,0.0,-1.2026835872204824,0.6586374050504513,0.0,5.117870568986643,0.0,3.5097990416787423,0.19340905589810353
global,0.0,-1.2010735690314323,0.6609849212594588,0.0,5.105521216814529,0.0,3.501801650823835,0.19386830043828698
global,0.0,-1.199463550842382,0.6633321205313598,0.0,5.093201688856649,0.0,3.493824637342299,0.1943285936561542
global,0.0,-1.197853532653332,0.6656790014702837,0.0,5.080911913175439,0.0,3.4858679542032327,0.1947899376612286
global,0.0,-1.1962435144642818,0.6680255626747931,0.0,5.068651818007719,0.0,3.477931554491701,0.19525233456532418
global,0.0,-1.1946334962752316,0.6703718027378693,0.0,5.056421331764293,0.0,3.4700153914084413,0.1957157864825342
global,0.0,-1.1930234780861815,0.6727177202468939,0.0,5.044220383029523,0.0,3.462119418269573,0.19618029552921923
global,0.0,-1.1914134598971313,0.6750633137836332,0.0,5.032048900560917,0.0,3.4542435885063094,0.19664586382399524
global,0.0,-1.1898034417080812,0.677408581924221,0.0,5.019906813288702,0.0,3.4463878556646583,0.19711249348772178
global,0.0,-1.188193423519031,0.679753523239143,0.0,5.0077940503154235,0.0,3.4385521734051427,0.1975801866434897
global,0.0,-1.1865834053299809,0.6820981362932184,0.0,4.995710540915523,0.0,3.4307364955025044,0.19804894541660892
global,0.0,-1.1849733871409305,0.6844424196455858,0.0,4.9836562145349275,0.0,3.422940775845416,0.19851877193459627
global,0.0,-1.1833633689518803,0.6867863718496843,0.0,4.971631000790639,0.0,3.4151649684361955,0.1989896683271626
global,0.0,-1.1817533507628302,0.6891299914532387,0.0,4.959634829470325,0.0,3.407409027390517,0.19946163672620076
global,0.0,-1.18014333257378,0.691473276998242,0.0,4.947667630531906,0.0,3.3996729069371203,0.1999346792657723
global,0.0,-1.1785333143847299,0.6938162270209393,0.0,4.935729334103147,0.0,3.3919565614175307,0.200408798082095
global,0.0,-1.1769232961956797,0.696158840051811,0.0,4.923819870481255,0.0,3.3842599452857662,0.20088399531352974
global,0.0,-1.1753132780066295,0.6985011146155565,0.0,4.911939170132462,0.0,3.3765830131080596,0.20136027310056748
global,0.0,-1.1737032598175792,0.7008430492310782,0.0,4.900087163691634,0.0,3.368925719562563,0.20183763358581605
global,0.0,-1.172093241628529,0.7031846424114628,0.0,4.888263781961857,0.0,3.3612880194390784,0.20231607891398648
global,0.0,-1.1704832234394789,0.7055258926639687,0.0,4.876468955914024,0.0,3.353669867638759,0.2027956112318802
global,0.0,-1.1688732052504287,0.7078667984900052,0.0,4.86470261668646,0.0,3.3460712191738358,0.20327623268837466
global,0.0,-1.1672631870613785,0.7102073583851195,0.0,4.852964695584497,0.0,3.3384920291673272,0.20375794543441023
global,0.0,-1.1656531688723284,0.7125475708389789,0.0,4.841255124080078,0.0,3.3309322528527665,0.20424075162297609
global,0.0,-1.1640431506832782,0.7148874343353545,0.0,4.829573833811363,0.0,3.3233918455739118,0.20472465340909626
global,0.0,-1.162433132494228,0.7172269473521037,0.0,4.81792075658233,0.0,3.31587076278447,0.20520965294981527
global,0.0,-1.160823114305178,0.7195661083611562,0.0,4.806295824362368,0.0,3.308368960047814,0.2056957524041845
global,0.0,-1.1592130961161278,0.721904915828496,0.0,4.794698969285895,0.0,3.300886393036701,0.2061829539332473
global,0.0,-1.1576030779270776,0.7242433682141445,0.0,4.78313012365195,0.0,3.293423017533002,0.2066712597000244
global,0.0,-1.1559930597380275,0.7265814639721457,0.0,4.771589219923803,0.0,3.28597878942741,0.20716067186949977
global,0.0,-1.1543830415489773,0.7289192015505497,0.0,4.760076190728563,0.0,3.278553664719171,0.20765119260860565
global,0.0,-1.152773023359927,0.7312565793913953,0.0,4.748590968856781,0.0,3.2711475995158037,0.2081428240862075
global,0.0,-1.1511630051708768,0.733593595930695,0.0,4.73713348726206,0.0,3.26376055003282,0.20863556847308906
global,0.0,-1.1495529869818266,0.7359302495984167,0.0,4.725703679060676,0.0,3.2563924725934554,0.20912942794193706
global,0.0,-1.1479429687927765,0.7382665388184712,0.0,4.714301477531162,0.0,3.2490433236283813,0.20962440466732646
global,0.0,-1.1463329506037263,0.7406024620086923,0.0,4.702926816113949,0.0,3.241713059675441,0.2101205008257043
global,0.0,-1.1447229324146762,0.7429380175808219,0.0,4.691579628410948,0.0,3.2344016373793694,0.2106177185953744
global,0.0,-1.1431129142256258,0.7452732039404953,0.0,4.680259848185189,0.0,3.227109013491513,0.21111606015648207
global,0.0,-1.1415028960365756,0.7476080194872232,0.0,4.668967409360421,0.0,3.2198351448695686,0.2116155276909976
global,0.0,-1.1398928778475255,0.7499424626143751,0.0,4.657702246020737,0.0,3.2125799884773,0.21211612338270047
global,0.0,-1.1382828596584753,0.7522765317091664,0.0,4.646464292410171,0.0,3.2053435013842666,0.2126178494171638
global,0.0,-1.1366728414694252,0.7546102251526394,0.0,4.6352534829323355,0.0,3.1981256407655527,0.21312070798173732
global,0.0,-1.135062823280375,0.7569435413196486,0.0,4.624069752150032,0.0,3.1909263639014953,0.21362470126553149
global,0.0,-1.1334528050913248,0.7592764785788434,0.0,4.612913034784866,0.0,3.1837456281774115,0.21412983145940057
global,0.0,-1.1318427869022747,0.7616090352926546,0.0,4.601783265716872,0.0,3.176583391083329,0.2146361007559264
global,0.0,-1.1302327687132245,0.7639412098172763,0.0,4.590680379984131,0.0,3.1694396102137157,0.2151435113494013
global,0.0,-1.1286227505241744,0.7662730005026506,0.0,4.579604312782391,0.0,3.162314243267207,0.21565206543581103
global,0.0,-1.1270127323351242,0.7686044056924528,0.0,4.568554999464689,0.0,3.15520724804634,0.21616176521281807
global,0.0,-1.125402714146074,0.7709354237240738,0.0,4.557532375540982,0.0,3.148118582457283,0.21667261287974401
global,0.0,-1.123792695957024,0.7732660529286063,0.0,4.546536376677763,0.0,3.1410482045095667,0.21718461063755246
global,0.0,-1.1221826777679738,0.7755962916308269,0.0,4.535566938697694,0.0,3.133996072315817,0.21769776068883118
global,0.0,-1.1205726595789236,0.7779261381491827,0.0,4.524623997579219,0.0,3.126962144091489,0.2182120652377748
global,0.0,-1.1189626413898732,0.780255590795774,0.0,4.513707489456208,0.0,3.1199463781545944,0.21872752649016688
global,0.0,-1.117352623200823,0.7825846478763389,0.0,4.5028173506175735,0.0,3.1129487329254464,0.21924414665336167
global,0.0,-1.115742605011773,0.7849133076902384,0.0,4.491953517506903,0.0,3.10596916692638,0.21976192793626642
global,0.0,-1.1141325868227228,0.7872415685304411,0.0,4.481115926722084,0.0,3.099007638781494,0.22028087254932313
global,0.0,-1.1125225686336726,0.7895694286835059,0.0,4.470304515014948,0.0,3.09206410721639,0.22080098270448964
global,0.0,-1.1109125504446222,0.7918968864295693,0.0,4.459519219290887,0.0,3.0851385310579005,0.22132226061522184
global,0.0,-1.109302532255572,0.7942239400423267,0.0,4.448759976608497,0.0,3.0782308692338276,0.22184470849645418
global,0.0,-1.107692514066522,0.79655058778902,0.0,4.438026724179202,0.0,3.07134108077268,0.22236832856458158
global,0.0,-1.1060824958774718,0.7988768279304209,0.0,4.427319399366905,0.0,3.064469124803411,0.22289312303743994
global,0.0,-1.1044724776884216,0.8012026587208161,0.0,4.416637939687594,0.0,3.057614960555154,0.22341909413428732
global,0.0,-1.1028624594993715,0.8035280784079916,0.0,4.4059822828090045,0.0,3.0507785473569613,0.22394624407578448
global,0.0,-1.1012524413103213,0.8058530852332177,0.0,4.395352366550259,0.0,3.0439598446375435,0.22447457508397547
global,0.0,-1.0996424231212711,0.8081776774312344,0.0,4.38474812888148,0.0,3.0371588119250066,0.22500408938226807
global,0.0,-1.098032404932221,0.810501853230235,0.0,4.374169507923452,0.0,3.030375408846595,0.22553478919541403
global,0.0,-1.0964223867431708,0.8128256108518533,0.0,4.3636164419472445,0.0,3.023609595128426,0.22606667674948933
global,0.0,-1.0948123685541207,0.8151489485111465,0.0,4.353088869373868,0.0,3.0168613305952343,0.22659975427187393
global,0.0,-1.0932023503650705,0.8174718644165807,0.0,4.342586728773908,0.0,3.010130575170115,0.22713402399123156
global,0.0,-1.0915923321760204,0.8197943567700181,0.0,4.3321099588671625,0.0,3.0034172888742545,0.22766948813748986
global,0.0,-1.0899823139869702,0.8221164237666997,0.0,4.321658498522295,0.0,2.996721431826687,0.22820614894181923
global,0.0,-1.08837229579792,0.8244380635952314,0.0,4.3112322867564705,0.0,2.9900429642440245,0.22874400863661254
global,0.0,-1.0867622776088697,0.8267592744375697,0.0,4.300831262735008,0.0,2.9833818464402064,0.22928306945546426
global,0.0,-1.0851522594198195,0.8290800544690062,0.0,4.290455365771026,0.0,2.9767380388262406,0.22982333363314938
global,0.0,-1.0835422412307694,0.8314004018581546,0.0,4.280104535325079,0.0,2.970111501909948,0.23036480340560256
global,0.0,-1.0819322230417192,0.8337203147669346,0.0,4.269778711004816,0.0,2.9635021962957024,0.23090748100989664
global,0.0,-1.080322204852669,0.8360397913505594,0.0,4.259477832564627,0.0,2.956910082684182,0.23145136868422142
global,0.0,-1.0787121866636187,0.8383588297575181,0.0,4.249201839905291,0.0,2.9503351218721106,0.2319964686678616
global,0.0,-1.0771021684745685,0.8406774281295651,0.0,4.238950673073623,0.0,2.943777274752002,0.23254278320117566
global,0.0,-1.0754921502855184,0.8429955846017034,0.0,4.228724272262131,0.0,2.9372365023119076,0.23309031452557344
global,0.0,-1.0738821320964682,0.8453132973021715,0.0,4.218522577808666,0.0,2.9307127656351644,0.23363906488349448
global,0.0,-1.072272113907418,0.8476305643524292,0.0,4.208345530196072,0.0,2.924206025900138,0.23418903651838557
global,0.0,-1.070662095718368,0.849947383867143,0.0,4.198193070051848,0.0,2.9177162443799713,0.2347402316746783
global,0.0,-1.0690520775293177,0.8522637539541726,0.0,4.188065138147789,0.0,2.911243382442339,0.23529265259776672
global,0.0,-1.0674420593402676,0.8545796727145573,0.0,4.17796167539966,0.0,2.904787401549181,0.23584630153398453
global,0.0,-1.0658320411512174,0.8568951382425022,0.0,4.16788262286683,0.0,2.8983482632564646,0.2364011807305824
global,0.0,-1.0642220229621673,0.8592101486253634,0.0,4.157827921751946,0.0,2.891925929213929,0.23695729243570451
global,0.0,-1.0626120047731171,0.8615247019436354,0.0,4.147797513400589,0.0,2.8855203611648337,0.2375146388983658
global,0.0,-1.061001986584067,0.8638387962709376,0.0,4.137791339300926,0.0,2.879131520945708,0.23807322236842854
global,0.0,-1.0593919683950168,0.8661524296740004,0.0,4.127809341083372,0.0,2.872759370486105,0.23863304509657865
global,0.0,-1.0577819502059667,0.8684656002126512,0.0,4.117851460520254,0.0,2.8664038718083495,0.2391941093343021
global,0.0,-1.0561719320169165,0.8707783059398024,0.0,4.1079176395254695,0.0,2.860064987027289,0.23975641733386124
global,0.0,-1.0545619138278661,0.8730905449014372,0.0,4.098007820154153,0.0,2.8537426783500455,0.2403199713482705
global,0.0,-1.052951895638816,0.8754023151365964,0.0,4.088121944602329,0.0,2.847436908075772,0.24088477363127234
global,0.0,-1.0513418774497658,0.8777136146773655,0.0,4.078259955206591,0.0,2.8411476385954004,0.24145082643731308
global,0.0,-1.0497318592607157,0.880024441548863,0.0,4.068421794443753,0.0,2.8348748323913933,0.24201813202151837
global,0.0,-1.0481218410716655,0.8823347937692244,0.0,4.05860740493052,0.0,2.8286184520374995,0.2425866926396682
global,0.0,-1.0465118228826151,0.8846446693495937,0.0,4.048816729423145,0.0,2.822378460198512,0.24315651054817275
global,0.0,-1.044901804693565,0.8869540662941051,0.0,4.039049710817123,0.0,2.8161548196300155,0.24372758800404626
global,0.0,-1.0432917865045148,0.8892629825998762,0.0,4.029306292146824,0.0,2.809947493178145,0.2442999272648833
global,0.0,-1.0416817683154647,0.8915714162569919,0.0,4.019586416585189,0.0,2.8037564437793403,0.2448735305888324
global,0.0,-1.0400717501264145,0.8938793652484918,0.0,4.009890027443393,0.0,2.7975816344600997,0.24544840023457073
global,0.0,-1.0384617319373644,0.8961868275503596,0.0,4.000217068170502,0.0,2.7914230283367383,0.24602453846127875
global,0.0,-1.0368517137483142,0.8984938011315106,0.0,3.9905674823531565,0.0,2.785280588615143,0.24660194752861428
global,0.0,-1.035241695559264,0.9008002839537779,0.0,3.980941213715244,0.0,2.7791542785905308,0.24718062969668625
global,0.0,-1.0336316773702139,0.9031062739719017,0.0,3.9713382061175686,0.0,2.773044061647206,0.24776058722602873
global,0.0,-1.0320216591811637,0.9054117691335176,0.0,3.9617584035575235,0.0,2.7669499012583127,0.24834182237757474
global,0.0,-1.0304116409921136,0.9077167673791438,0.0,3.952201750168768,0.0,2.7608717609856015,0.24892433741262943
global,0.0,-1.0288016228030634,0.9100212666421693,0.0,3.942668190220906,0.0,2.7548096044791808,0.24950813459284346
global,0.0,-1.0271916046140133,0.9123252648488428,0.0,3.9331576681191542,0.0,2.7487633954772788,0.2500932161801863
global,0.0,-1.025581586424963,0.9146287599182619,0.0,3.923670128404019,0.0,2.742733097806003,0.25067958443691934
global,0.0,-1.023971568235913,0.9169317497623595,0.0,3.9142055157509827,0.0,2.7367186753790986,0.2512672416255682
global,0.0,-1.0223615500468628,0.9192342322858941,0.0,3.9047637749701765,0.0,2.730720092197709,0.2518561900088957
global,0.0,-1.0207515318578124,0.9215362053864384,0.0,3.8953448510060604,0.0,2.724737312350135,0.2524464318498745
global,0.0,-1.0191415136687623,0.9238376669543676,0.0,3.8859486889371073,0.0,2.718770300011602,0.2530379694116589
