reference,t,cos1,cos3,cos5,field_energy,clock_energy,work
reference_full_N128_I10,0.44,0.3986941902208257,-0.002285010555178763,5.7432614021171515e-06,0.8147276241954293,0.05740723140520651,-0.00740723140520666
reference_full_N128_I10,0.46,0.3897030849811432,-0.002431024956835792,6.558297280017419e-06,0.8144938567179437,0.0576409988826873,-0.007640998882687353
reference_full_N128_I10,0.48,0.3803861422535114,-0.002573052027893572,7.414878767395213e-06,0.8142715020948789,0.05786335350597581,-0.007863353505974764
reference_full_N128_I10,0.5,0.3707521188872478,-0.0027101110789117823,8.304979507640715e-06,0.8140606247147726,0.05807423088560332,-0.00807423088560323
reference_full_N128_I10,0.52,0.36080999367869293,-0.002841249752344301,9.219370866009041e-06,0.8138612475624483,0.05827360803801455,-0.00827360803801458
reference_full_N128_I10,0.54,0.35056895432105073,-0.0029655496665682533,1.0147728738253925e-05,0.8136733526142559,0.05846150298636574,-0.008461502986365851
reference_full_N128_I10,0.56,0.3400383845602851,-0.003082131783550246,1.1078764879959028e-05,0.8134968814204178,0.05863797418031708,-0.008637974180316551
reference_full_N128_I10,0.58,0.32922785160186474,-0.0031901614666493853,1.2000381337066545e-05,0.813331735858315,0.058803119742381026,-0.008803119742380516
reference_full_N128_I10,0.6,0.31814709380913514,-0.0032888532008742075,1.2899845217101342e-05,0.813177779050738,0.05895707654952785,-0.008957076549527801
reference_full_N128_I10,0.62,0.3068060087296312,-0.0033774749504118266,1.376398067084129e-05,0.813034836441058,0.05910001915957922,-0.00910001915957934
reference_full_N128_I10,0.64,0.2952146414837552,-0.003455352125983976,1.4579375460158915e-05,0.8129026970081289,0.05923215859249475,-0.009232158592494842
reference_full_N128_I10,0.66,0.2833831735408435,-0.0035218711517255334,1.533259722546407e-05,0.8127811146231266,0.05935374097759869,-0.009353740977598373
reference_full_N128_I10,0.68,0.2713219119103653,-0.0035764826041127847,1.601041691875734e-05,0.8126698095228021,0.05946504607778457,-0.009465046077784645
reference_full_N128_I10,0.7000000000000001,0.2590412787642348,-0.003618703920750339,1.6600034596620057e-05,0.8125684698980027,0.059566385702526384,-0.009566385702526421
reference_full_N128_I10,0.72,0.24655180150888398,-0.003648121658288089,1.7089303835866025e-05,0.8124767535792031,0.05965810202141583,-0.00965810202141602
reference_full_N128_I10,0.74,0.2338641033160866,-0.0036643932991061346,1.7466950592027333e-05,0.8123942898103308,0.05974056579027432,-0.009740565790274635
reference_full_N128_I10,0.76,0.22098889411802392,-0.0036672486046913618,1.7722782532294406e-05,0.8123206810987658,0.05981417450179902,-0.009814174501799878
reference_full_N128_I10,0.78,0.20793696207261003,-0.003656490505923357,1.784788477391444e-05,0.8122555051282552,0.05987935047254305,-0.009879350472543699
reference_full_N128_I10,0.8,0.1947191654922514,-0.0036319955467403967,1.783479923608934e-05,0.8121983167228738,0.05993653887795311,-0.009936538877953496
reference_full_N128_I10,0.8200000000000001,0.18134642523673544,-0.0035937138678804543,1.7677682600252845e-05,0.8121486498538492,0.059986205746763534,-0.009986205746763812
reference_full_N128_I10,0.84,0.16782971755601822,-0.003541668753377117,1.7372441302634113e-05,0.8121060196747728,0.06002883592579979,-0.010028835925800356
reference_full_N128_I10,0.86,0.15418006737032078,-0.00347595574781072,1.6916840733083024e-05,0.8120699245746321,0.060064931025711706,-0.010064931025713828
reference_full_N128_I10,0.88,0.14040854197517172,-0.0033967413469144546,1.6310585099472586e-05,0.8120398482433078,0.06009500735769887,-0.010095007357700221
reference_full_N128_I10,0.9,0.12652624514612262,-0.0033042612933721245,1.5555368801977536e-05,0.8120152617305667,0.06011959387073488,-0.010119593870735846
reference_full_N128_I10,0.92,0.11254431162663348,-0.0031988184766953867,1.465489476532979e-05,0.8119956255024224,0.060139230098198826,-0.010139230098199002
reference_full_N128_I10,0.9400000000000001,0.09847390197073176,-0.003080780467367508,1.3614861102863011e-05,0.8119803914783702,0.06015446412222002,-0.0101544641222204
reference_full_N128_I10,0.96,0.08432619771107372,-0.00295057671060275,1.2442916836652743e-05,0.811969005037024,0.06016585056333618,-0.010165850563337811
reference_full_N128_I10,0.98,0.07011239682790961,-0.0028086953870525852,1.1148583859727803e-05,0.8119609069985607,0.06017394860248184,-0.010173948602482814
reference_full_N128_I10,1.0,0.05584370948200393,-0.002655679980946557,9.743149621032311e-06,0.8119555355594887,0.06017932004158523,-0.01017932004158582
reference_full_N128_I10,1.02,0.041531353981994965,-0.002492125567568673,8.239528621911037e-06,0.8119523281922066,0.06018252740842327,-0.01018252740842336
reference_full_N128_I10,1.04,0.02718655294879416,-0.002318674856180946,6.65209710104032e-06,0.8119507234898466,0.060184132110711976,-0.010184132110712374
reference_full_N128_I10,1.06,0.01282052964168021,-0.002136014013187083,4.9965025386702005e-06,0.8119501629567578,0.06018469264375143,-0.010184692643752257
reference_full_N128_I10,1.08,-0.0015554955899746686,-0.0019448682911564529,3.289450012044109e-06,0.8119500927457738,0.06018476285534865,-0.010184762855349163
reference_full_N128_I10,1.1,-0.015930308768052848,-0.0017459974974334182,1.548469858598525e-06,0.8119499653295202,0.060184890271117945,-0.01018489027111796
reference_full_N128_I10,1.12,-0.030292705697058133,-0.0015401913264424523,-2.083313886505312e-07,0.8119492411179354,0.060185614482698914,-0.01018561448269896
reference_full_N128_I10,1.1400000000000001,-0.04463149536445504,-0.001328264592126013,-1.962531120027873e-06,0.8119473899995986,0.060187465600913,-0.010187465600913383
reference_full_N128_I10,1.16,-0.05893550336706793,-0.0011110523846699445,-3.6956595216605807e-06,0.8119438928254488,0.06019096277536459,-0.010190962775364881
reference_full_N128_I10,1.18,-0.07319357540123261,-0.0008894051852507725,-5.389472050920392e-06,0.8119382428191895,0.06019661278156985,-0.010196612781569974
reference_full_N128_I10,1.2,-0.08739458085371048,-0.0006641839670094529,-7.02622167046808e-06,0.8119299469243766,0.06020490867625629,-0.010204908676256327
reference_full_N128_I10,1.22,-0.10152741652878523,-0.0004362553128158199,-8.588926436188913e-06,0.8119185270793718,0.06021632852115276,-0.01021632852115292
reference_full_N128_I10,1.24,-0.11558101054645625,-0.00020648657875834507,-1.0061628231894753e-05,0.8119035214253046,0.06023133417524643,-0.01023133417524672
reference_full_N128_I10,1.26,-0.12954432644484754,2.4258868119214952e-05,-1.1429638642889756e-05,0.8118844854459198,0.06025037015523437,-0.010250370155234678
reference_full_N128_I10,1.28,-0.14340636751793737,0.00025512631000954597,-1.2679768158755102e-05,0.8118609930369535,0.060273862563682536,-0.010273862563682559
reference_full_N128_I10,1.3,-0.15715618142003696,0.0004852742080720244,-1.3800534252804871e-05,0.8118326375164361,0.06030221808419095,-0.010302218084190963
reference_full_N128_I10,1.32,-0.17078286506135928,0.0007138785782575406,-1.4782346418917554e-05,0.8117990325576165,0.06033582304283412,-0.010335823042833883
reference_full_N128_I10,1.34,-0.18427556982332546,0.0009401371849978167,-1.5617663413802967e-05,0.8117598130657987,0.06037504253494214,-0.010375042534942194
reference_full_N128_I10,1.36,-0.197623507113147,0.001163273532750332,-1.6301121799797463e-05,0.8117146359847347,0.06042021961636343,-0.010420219616363519
reference_full_N128_I10,1.3800000000000001,-0.21081595427978883,0.0013825406297887964,-1.6829632146107024e-05,0.8116631810423576,0.060471674558269344,-0.010471674558269289
reference_full_N128_I10,1.4000000000000001,-0.2238422609080008,0.0015972245041515635,-1.720244144865499e-05,0.8116051514359723,0.06052970416463632,-0.01052970416463617
reference_full_N128_I10,1.42,-0.23669185550136773,0.0018066474563153455,-1.742116206338021e-05,0.8115402744488491,0.060594581151637954,-0.010594581151637056
reference_full_N128_I10,1.44,-0.24935425256942795,0.00201017102456754,-1.7489763841091277e-05,0.8114683020125792,0.06066655358821483,-0.010666553588214688
reference_full_N128_I10,1.46,-0.2618190601207831,0.002207198655960284,-1.7414532333033455e-05,0.8113890112036231,0.06074584439728747,-0.01074584439728735
reference_full_N128_I10,1.48,-0.2740759875707525,0.0023971780599626536,-1.720399032231168e-05,0.8113022046834325,0.0608326509171895,-0.010832650917189334
reference_full_N128_I10,1.5,-0.2861148540598395,0.0025796032402394613,-1.6868785831335888e-05,0.8112077110775459,0.06092714452307188,-0.010927144523071423
reference_full_N128_I10,1.52,-0.2979255971785365,0.00275401619524477,-1.6421548010035138e-05,0.8111053852924139,0.061029470308217815,-0.0110294703082158
reference_full_N128_I10,1.54,-0.3094982820945154,0.002920008273701153,-1.5876710923640332e-05,0.8109951087751991,0.06113974682540395,-0.011139746825403375
reference_full_N128_I10,1.56,-0.32082311106453343,0.003077221192002313,-1.5250310580866202e-05,0.8108767897121277,0.06125806588856225,-0.011258065888561887
reference_full_N128_I10,1.58,-0.33189043332144963,0.003225347697338682,-1.455975501521322e-05,0.8107503631653096,0.061384492435335405,-0.011384492435335116
reference_full_N128_I10,1.6,-0.3426907553138974,0.0033641318837880864,-1.3823572254780623e-05,0.8106157911494511,0.061519064451142025,-0.011519064451141703
reference_full_N128_I10,1.62,-0.35321475127146096,0.0034933691705306986,-1.3061140975243204e-05,0.8104730626455764,0.06166179295551958,-0.011661792955516354
reference_full_N128_I10,1.6400000000000001,-0.36345327407598715,0.0036129059289126417,-1.2292404744405204e-05,0.8103221935487691,0.061812662051937854,-0.011812662051935527
reference_full_N128_I10,1.6600000000000001,-0.3733973664004933,0.0037226387851161877,-1.1537576540422356e-05,0.8101632265575388,0.06197162904191697,-0.011971629041916941
reference_full_N128_I10,1.68,-0.3830382720838076,0.0038225135983899735,-1.0816836732054503e-05,0.8099962309957277,0.062138624604783595,-0.01213862460478351
reference_full_N128_I10,1.7,-0.39236744770818155,0.003912524113284154,-1.0150028499819244e-05,0.8098213025559444,0.062313553044648425,-0.012313553044648266
reference_full_N128_I10,1.72,-0.40137657432582685,0.003992710336120989,-9.55635656798842e-06,0.8096385629959226,0.06249629260505673,-0.012496292605055736
reference_full_N128_I10,1.74,-0.4100575693029129,0.004063156613507732,-9.054092156248373e-06,0.809448159748159,0.06268669585350095,-0.012686695853498693
reference_full_N128_I10,1.76,-0.4184025982270668,0.0041239894520148385,-8.660289525567866e-06,0.809250265462948,0.06288459013651446,-0.01288459013651469
reference_full_N128_I10,1.78,-0.42640408683001535,0.00417537509951931,-8.390516501805619e-06,0.8090450774924077,0.06308977810634017,-0.01308977810634081
reference_full_N128_I10,1.8,-0.4340547328743814,0.00421751689775072,-8.258606021380984e-06,0.8088328172798892,0.06330203832071503,-0.013302038320714957
reference_full_N128_I10,1.82,-0.44134751795069155,0.004250652440049389,-8.276429936426e-06,0.8086137296845616,0.06352112591607263,-0.013521125916072543
reference_full_N128_I10,1.84,-0.44827571912892483,0.004275050562936865,-8.453697412594064e-06,0.8083880822468053,0.06374677335450901,-0.013746773354508694
reference_full_N128_I10,1.86,-0.45483292040924955,0.004291008184217062,-8.797784734189384e-06,0.8081561643546787,0.06397869124549227,-0.013978691245492697
reference_full_N128_I10,1.8800000000000001,-0.46101302391613547,0.004298847027811669,-9.313594420090578e-06,0.8079182863578211,0.06421656924143886,-0.0142165692414398
reference_full_N128_I10,1.9000000000000001,-0.46681026077659327,0.004298910257073263,-1.0003449451937533e-05,0.8076747785933279,0.06446007700724342,-0.01446007700724337
reference_full_N128_I10,1.92,-0.47221920162706293,0.004291559047194318,-1.0867022834879586e-05,0.8074259903379338,0.06470886526270461,-0.014708865262704594
reference_full_N128_I10,1.94,-0.47723476669501547,0.004277169127623109,-1.1901301444260355e-05,0.8071722887047964,0.06496256689625239,-0.014962566896252572
reference_full_N128_I10,1.96,-0.4818522353961382,0.0042561273210007,-1.3100588787830601e-05,0.806914057451212,0.06522079814869787,-0.01522079814869855
reference_full_N128_I10,1.98,-0.48606725539907797,0.0042288281091957015,-1.4456542628643748e-05,0.8066516957360733,0.06548315986419265,-0.01548315986419285
reference_full_N128_I10,2.0,-0.48987585110036463,0.004195670256071935,-1.5958250775940407e-05,0.8063856167945348,0.06574923880600804,-0.015749238806007954
reference_full_N128_I10,2.02,-0.4932744314674231,0.004157053512987033,-1.7592340477204072e-05,0.8061162465674404,0.06601860903336386,-0.01601860903336401
reference_full_N128_I10,2.04,-0.49625979719917424,0.004113375435844949,-1.93431224021644e-05,0.80584402226493,0.06629083333569007,-0.016290833335690376
reference_full_N128_I10,2.06,-0.4988291471641614,0.004065028338368968,-2.1192766202954676e-05,0.8055693908801004,0.06656546471975214,-0.01656546471975284
reference_full_N128_I10,2.08,-0.5009800840771451,0.004012396406369807,-2.3121505432733648e-05,0.8052928076558513,0.06684204794469042,-0.016842047944690356
reference_full_N128_I10,2.1,-0.5027106193770845,0.003955852997222098,-2.510786981773596e-05,0.8050147345010457,0.06712012109956911,-0.017120121099569112
reference_full_N128_I10,2.12,-0.5040191772819425,0.00389575814156733,-2.7128940141586988e-05,0.8047356383835068,0.06739921721729715,-0.017399217217297328
reference_full_N128_I10,2.14,-0.5049045979881921,0.0038324562704574105,-2.9160624226766704e-05,0.8044559896812826,0.06767886591870358,-0.01767886591870413
reference_full_N128_I10,2.16,-0.5053661400002644,0.003766274180000312,-3.1177949006417995e-05,0.8041762605207299,0.067958595079788,-0.017958595079787903
reference_full_N128_I10,2.18,-0.5054034815677794,0.003697519252967482,-3.315536597442512e-05,0.8038969230854789,0.06823793251506682,-0.018237932515066738
reference_full_N128_I10,2.2,-0.5050167212283464,0.003626477941933305,-3.50670649877775e-05,0.8036184479313835,0.06851640766938796,-0.018516407669388
reference_full_N128_I10,2.22,-0.5042063774434946,0.003553414529298633,-3.688729334214273e-05,0.8033413022896274,0.06879355331055009,-0.018793553310550406
reference_full_N128_I10,2.24,-0.5029733873340921,0.0034785701650052363,-3.8590675610721815e-05,0.8030659483858019,0.0690689072147111,-0.019068907214711012
reference_full_N128_I10,2.2600000000000002,-0.5013191045154655,0.0034021621906805874,-4.015253037003278e-05,0.8027928417640275,0.06934201383651843,-0.019342013836518353
reference_full_N128_I10,2.2800000000000002,-0.4992452960497749,0.0033243837446880857,-4.1549179973293516e-05,0.8025224296452527,0.06961242595581824,-0.01961242595581818
reference_full_N128_I10,2.3000000000000003,-0.49675413852618866,0.003245403651844625,-4.2758249392067286e-05,0.802255149307811,0.06987970629279999,-0.019879706292800243
reference_full_N128_I10,2.32,-0.49384821329560913,0.0031653665876275345,-4.3758950992575483e-05,0.8019914265157806,0.07014342908356738,-0.020143429083568268
reference_full_N128_I10,2.34,-0.4905305008833726,0.0030843935127853,-4.4532351472295766e-05,0.8017316739923561,0.07040318160822412,-0.020403181608223988
reference_full_N128_I10,2.36,-0.48680437460871095,0.003002582370492386,-4.5061617494571014e-05,0.8014762899368516,0.0706585656637691,-0.020658565663768953
reference_full_N128_I10,2.38,-0.482673593456047,0.0029200090242430393,-4.53322387030533e-05,0.801225656627001,0.07090919897459992,-0.020909198974599176
reference_full_N128_I10,2.4,-0.4781422942251228,0.0028367284346173943,-4.533222332734275e-05,0.8009801390669438,0.07115471653340151,-0.021154716533401625
reference_full_N128_I10,2.42,-0.4732149830150799,0.0027527760460466255,-4.505226699828972e-05,0.80074008373237,0.0713947718661065,-0.021394771866107488
reference_full_N128_I10,2.44,-0.467896526080902,0.0026681693737665244,-4.4485890489536674e-05,0.8005058173859523,0.07162903821462203,-0.021629038214621903
reference_full_N128_I10,2.46,-0.46219214011239296,0.002582909769824586,-4.362954515569466e-05,0.8002776459688471,0.07185720963174955,-0.021857209631749384
reference_full_N128_I10,2.48,-0.4561073819975544,0.002496984336581308,-4.24826882519187e-05,0.8000558536175735,0.0720790019836743,-0.022079001983673324
reference_full_N128_I10,2.5,-0.44964813811017695,0.0024103679794288857,-4.1047822419429794e-05,0.799840701745051,0.07229415385512725,-0.022294153855127122
reference_full_N128_I10,2.52,-0.44282061318910804,0.002323025562878986,-3.933050369504945e-05,0.7996324282453766,0.07250242735397532,-0.022502427353975514
reference_full_N128_I10,2.54,-0.43563131885914086,0.0022349141524173398,-3.733931463427489e-05,0.7994312467887338,0.07270360881184904,-0.022703608811848904
reference_full_N128_I10,2.56,-0.42808706185371326,0.0021459853144153605,-3.508580440362995e-05,0.7992373462220739,0.07289750937857001,-0.02289750937856972
reference_full_N128_I10,2.58,-0.42019493199920277,0.002056187446813738,-3.258439793515732e-05,0.7990508900922693,0.07308396550886163,-0.023083965508860535
reference_full_N128_I10,2.6,-0.4119622900138923,0.0019654681196122695,-2.985227208356828e-05,0.7988720162599167,0.07326283934002288,-0.02326283934002273
reference_full_N128_I10,2.62,-0.4033967551827712,0.0018737763963315311,-2.6909203733241685e-05,0.798700836639214,0.0734340189606521,-0.02343401896065199
reference_full_N128_I10,2.64,-0.3945061929609561,0.001781065114142928,-2.377738795727243e-05,0.7985374370301456,0.07359741857042698,-0.023597418570426833
reference_full_N128_I10,2.66,-0.3852987025623282,0.0016872930974883358,-2.0481231024214163e-05,0.7983818770683977,0.07375297853228172,-0.02375297853228128
reference_full_N128_I10,2.68,-0.37578260458493784,0.0015924272827600931,-1.7047119471896055e-05,0.7982341902825215,0.07390066531854483,-0.023900665318543634
reference_full_N128_I10,2.7,-0.3659664287236058,0.0014964447320370178,-1.3503166679363953e-05,0.7980943842467371,0.07404047135318391,-0.024040471353183646
reference_full_N128_I10,2.72,-0.35585890161732464,0.0013993345165833728,-9.878941550501901e-06,0.7979624408467264,0.07417241475322117,-0.024172414753220937
reference_full_N128_I10,2.74,-0.3454689348776217,0.001301099448027291,-6.205179371463916e-06,0.7978383166282441,0.0742965389723208,-0.02429653897232063
reference_full_N128_I10,2.7600000000000002,-0.3348056133388666,0.0012017576429451445,-2.5134801399903787e-06,0.7977219432499366,0.07441291235067325,-0.024412912350672927
reference_full_N128_I10,2.7800000000000002,-0.32387818356913073,0.001101343904066261,1.1640036513534842e-06,0.7976132280257104,0.07452162757528277,-0.024521627575281618
reference_full_N128_I10,2.8000000000000003,-0.31269604267871237,0.000999910901933727,4.79488723731679e-06,0.7975120545451589,0.07462280105517409,-0.024622801055173626
reference_full_N128_I10,2.82,-0.3012687274544106,0.0008975301507495967,8.34687769375338e-06,0.797418283383045,0.07471657221667205,-0.024716572216671725
reference_full_N128_I10,2.84,-0.28960590385168994,0.0007942927611741242,1.1788099575202247e-05,0.7973317528768391,0.07480310272373497,-0.02480310272373488
reference_full_N128_I10,2.86,-0.2777173568682355,0.0006903099642554067,1.5087418660870465e-05,0.7972522799716436,0.07488257562884944,-0.02488257562884938
reference_full_N128_I10,2.88,-0.26561298081331586,0.0005857134084455052,1.8214760488276843e-05,0.7971796611403084,0.07495519446027149,-0.024955194460271193
reference_full_N128_I10,2.9,-0.2533027699989574,0.00048065521117412167,2.1141420598595875e-05,0.797113673349645,0.07502118225099252,-0.025021182250992303
reference_full_N128_I10,2.92,-0.2407968098576288,0.000375307776125364,2.3840363995255766e-05,0.7970540750851396,0.07508078051549703,-0.02508078051549712
reference_full_N128_I10,2.94,-0.22810526849474122,0.00026986337478217476,2.6286511335316278e-05,0.7970006074205859,0.07513424818003792,-0.02513424818003781
reference_full_N128_I10,2.96,-0.21523838869169495,0.00016453348026349143,2.8457005801461805e-05,0.7969529951283927,0.07518186047212146,-0.025181860472121516
reference_full_N128_I10,2.98,-0.20220648034644084,5.954787760116407e-05,3.033146216405989e-05,0.7969109478253661,0.07522390777512625,-0.02522390777512626
reference_full_N128_I10,3.0,-0.1890199133524237,-4.484644974484629e-05,3.189219455591277e-05,0.7968741611463327,0.07526069445359354,-0.025260694453594884
reference_full_N128_I10,3.02,-0.17568911091918735,-0.0001483866608592783,3.3124416603019236e-05,0.7968423179453605,0.07529253765465316,-0.025292537654654997
reference_full_N128_I10,3.04,-0.16222454331249037,-0.00025079559890664677,3.401641776884332e-05,0.7968150895112988,0.07531976609101951,-0.025319766091020567
reference_full_N128_I10,3.06,-0.14863672200432246,-0.0003517835276230436,3.4559712171492384e-05,0.7967921367916018,0.07534271881064651,-0.025342718810647192
reference_full_N128_I10,3.08,-0.13493619422838277,-0.00045105006253472294,3.47491509531465e-05,0.79677311164254,0.07536174395800267,-0.02536174395800259
reference_full_N128_I10,3.1,-0.12113353790560705,-0.0005482862620085989,3.458300753955447e-05,0.7967576580688395,0.0753771975316966,-0.025377197531696524
reference_full_N128_I10,3.12,-0.10723935692267908,-0.0006431768687519786,3.406303138790945e-05,0.7967454134570835,0.07538944214285948,-0.02538944214286055
reference_full_N128_I10,3.14,-0.09326427675002771,-0.0007354026957878085,3.319446221269055e-05,0.7967360098219572,0.07539884577852982,-0.02539884577853084
reference_full_N128_I10,3.16,-0.07921894035966881,-0.0008246431237062663,3.198601405356848e-05,0.796729075028506,0.07540578057394912,-0.025405780573949703
reference_full_N128_I10,3.18,-0.06511400442076193,-0.0009105786970375655,3.0449823569846474e-05,0.7967242340032651,0.07541062159741926,-0.02541062159741908
reference_full_N128_I10,3.2,-0.05096013574617784,-0.0009928938017890344,2.8601358606499607e-05,0.7967211099494407,0.07541374565113762,-0.02541374565113741
reference_full_N128_I10,3.22,-0.03676800794706436,-0.0010712793940149232,2.6459299853283423e-05,0.796719325509268,0.07541553009106472,-0.025415530091064925
reference_full_N128_I10,3.24,-0.022548298274400264,-0.0011454357678662287,2.404538235458381e-05,0.7967185039315579,0.07541635166870672,-0.02541635166870722
reference_full_N128_I10,3.2600000000000002,-0.008311684605978049,-0.0012150753350946824,2.1384206261707635e-05,0.7967182702042421,0.07541658539736734,-0.025416585397367544
reference_full_N128_I10,3.2800000000000002,0.00593115745472308,-0.0012799253956690582,1.8503016727073782e-05,0.7967182521555798,0.07541660344519416,-0.025416603445194006
reference_full_N128_I10,3.3000000000000003,0.0201695574022473,-0.0013397308756524146,1.5431450603360514e-05,0.7967180815434841,0.075416774057094,-0.02541677405709379
reference_full_N128_I10,3.3200000000000003,0.03439285261449783,-0.0013942570112526586,1.2201258922019239e-05,0.796717395093016,0.07541746050737572,-0.02541746050737571
reference_full_N128_I10,3.34,0.048590391133890534,-0.0014432919548369694,8.84600137833419e-06,0.7967158355155971,0.07541902008474118,-0.025419020084741336
reference_full_N128_I10,3.36,0.06275153448191698,-0.0014866492814487593,5.400718532845956e-06,0.7967130524903634,0.07542180311106787,-0.02542180311106792
reference_full_N128_I10,3.38,0.07686566054280902,-0.0015241703747273072,1.9015846756509085e-06,0.7967087036053934,0.07542615199523843,-0.02542615199523822
reference_full_N128_I10,3.4,0.09092216655272051,-0.0015557266662700295,-1.614457666282347e-06,0.7967024552775017,0.07543240032307658,-0.02543240032307636
reference_full_N128_I10,3.42,0.10491047222792936,-0.0015812217149869868,-5.110074309874128e-06,0.7966939836159806,0.0754408719843752,-0.02544087198437507
reference_full_N128_I10,3.44,0.11882002306719855,-0.0016005930989561816,-8.547926759217688e-06,0.7966829752625795,0.07545188033778198,-0.025451880337781948
reference_full_N128_I10,3.46,0.13264029385996542,-0.0016138141053963508,-1.1891064466999349e-05,0.796669128187216,0.07546572741427207,-0.02546572741427204
reference_full_N128_I10,3.48,0.14636079243096722,-0.0016208952007554225,-1.5103318366298298e-05,0.7966521524407946,0.07548270315981644,-0.025482703159816218
reference_full_N128_I10,3.5,0.15997106365352193,-0.0016218852566163896,-1.8149691639277204e-05,0.796631770882833,0.07550308471773699,-0.025503084717736754
reference_full_N128_I10,3.52,0.17346069375368506,-0.0016168725296828073,-2.0996742924267187e-05,0.7966077198490675,0.07552713575129918,-0.025527135751298835
reference_full_N128_I10,3.54,0.18681931493560677,-0.001605985367712081,-2.3612957849097893e-05,0.796579749793411,0.07555510580690177,-0.025555105806901433
reference_full_N128_I10,3.56,0.20003661034784243,-0.001589392637846861,-2.5969104592097917e-05,0.7965476258831096,0.07558722971831262,-0.025587229718312482
reference_full_N128_I10,3.58,0.21310231941025884,-0.001567303866694234,-2.803856972083163e-05,0.7965111285483918,0.07562372705234241,-0.025623727052342185
reference_full_N128_I10,3.6,0.2260062435244844,-0.0015399690716833953,-2.979766762745613e-05,0.796470054004242,0.07566480159630232,-0.02566480159630203
reference_full_N128_I10,3.62,0.2387382521732769,-0.001507678296933158,-3.1225923762681833e-05,0.796424214712739,0.07571064088771395,-0.025710640887713382
reference_full_N128_I10,3.64,0.25128828942806397,-0.0014707608305933636,-3.230632399876929e-05,0.7963734398135811,0.07576141578663334,-0.02576141578663232
reference_full_N128_I10,3.66,0.2636463808697461,-0.0014295841088708943,-3.3025528079065234e-05,0.7963175755099133,0.07581728009105129,-0.02581728009105092
reference_full_N128_I10,3.68,0.27580264092385287,-0.0013845523122320924,-3.337404670089625e-05,0.796256485405486,0.07587837019584158,-0.025878370195841206
reference_full_N128_I10,3.7,0.28774728061927324,-0.0013361046394155434,-3.334637294664289e-05,0.7961900508048086,0.07594480479575921,-0.02594480479575884
reference_full_N128_I10,3.72,0.29947061576165973,-0.001284713276926753,-3.294107096923785e-05,0.7961181709674809,0.07601668463301815,-0.026016684633017796
reference_full_N128_I10,3.74,0.3109630755123586,-0.0012308810745781658,-3.2160821856689566e-05,0.7960407633106382,0.07609409229001082,-0.026094092290009
reference_full_N128_I10,3.7600000000000002,0.32221521137294584,-0.001175138916996658,-3.101241670076414e-05,0.795957763572711,0.07617709202780686,-0.026177092027805077
reference_full_N128_I10,3.7800000000000002,0.33321770655077687,-0.0011180428236455269,-2.9506706128217576e-05,0.7958691259294048,0.07626572967097402,-0.026265729670973553
reference_full_N128_I10,3.8000000000000003,0.34396138569024926,-0.0010601707841677017,-2.765850259938914e-05,0.7957748230612058,0.07636003253937161,-0.026360032539371074
reference_full_N128_I10,3.8200000000000003,0.3544372249581316,-0.0010021193295823186,-2.5486426227127248e-05,0.7956748461728446,0.07646000942772392,-0.026460009427723575
reference_full_N128_I10,3.84,0.36463636243927033,-0.0009444998894306083,-2.3012713683356264e-05,0.7955692049673363,0.076565650633279,-0.026565650633278537
reference_full_N128_I10,3.86,0.3745501088258687,-0.0008879349331978164,-2.0262978426709238e-05,0.7954579275688116,0.0766769280324114,-0.02667692803240992
reference_full_N128_I10,3.88,0.38416995836680307,-0.0008330539221445652,-1.726592537497925e-05,0.7953410603935752,0.07679379520674509,-0.026793795206744353
reference_full_N128_I10,3.9,0.39348760003473515,-0.0007804891056461224,-1.4053029986232602e-05,0.7952186679799675,0.07691618761910746,-0.026916187619107256
reference_full_N128_I10,3.92,0.402494928875941,-0.0007308711820148415,-1.0658178582621401e-05,0.7950908327605483,0.07704402283999259,-0.02704402283999239
reference_full_N128_I10,3.94,0.4111840575016811,-0.0006848248521067926,-7.117272863835153e-06,0.7949576547755388,0.07717720082498053,-0.02717720082498031
reference_full_N128_I10,3.96,0.41954732766709435,-0.0006429643067212038,-3.4678141108238283e-06,0.7948192513581577,0.0773156042428349,-0.027315604242834395
reference_full_N128_I10,3.98,0.4275773218998159,-0.0006058886669889507,2.515422610620974e-07,0.7946757567455969,0.07745909885514173,-0.027459098855141313
reference_full_N128_I10,4.0,0.4352668751215878,-0.0005741774189685898,4.001446705937487e-06,0.7945273216523179,0.07760753394693358,-0.027607533946933625
reference_full_N128_I10,4.0200000000000005,0.4426090862125576,-0.0005483858739084488,7.742327650926893e-06,0.7943741127922155,0.07776074280830096,-0.027760742808300737
reference_full_N128_I10,4.04,0.44959732946407005,-0.000529040691615333,1.1434870380901524e-05,0.7942163123336929,0.07791854326682582,-0.0279185432668256
reference_full_N128_I10,4.0600000000000005,0.4562252658656568,-0.0005166354970981393,1.5040493934251866e-05,0.794054117331195,0.0780807382697495,-0.02808073826974924
reference_full_N128_I10,4.08,0.4624868541693685,-0.0005116266317488917,1.8521822229369268e-05,0.7938877390848461,0.078247116515661,-0.028247116515660874
reference_full_N128_I10,4.1,0.4683763616769693,-0.0005144290686243684,2.1843141976644936e-05,0.7937174024652801,0.07841745313426837,-0.028417453134268446
reference_full_N128_I10,4.12,0.47388837469284617,-0.0005254125296031871,2.4970841189059618e-05,0.7935433451873649,0.07859151041316075,-0.028591510413160545
