case,n,g,initial_mode,dt,t,energy,relative_energy_deviation,cosine_q_1,cosine_velocity_1,cosine_q_3,cosine_velocity_3,cosine_q_5,cosine_velocity_5,cosine_q_initial_mode,cosine_velocity_initial_mode
linear_N64_k24,64,0.0,24,0.0025,4.0200000000000005,139.48981214631172,-7.499650128794944e-05,-2.0815300471864496e-15,-3.05916479314535e-15,7.387286845743654e-16,-1.8611895646112263e-15,-2.47697676803617e-16,-2.8085882164030535e-15,0.4649957807005569,-3.463059322225911
linear_N64_k24,64,0.0,24,0.0025,4.04,139.46403543544668,-0.0002597754274712427,-2.1421799596072858e-15,-3.282944239174101e-15,6.851234983258198e-16,-2.3003990370900943e-15,-2.9504465233500896e-16,-1.6598521239713932e-15,0.3646853663273625,-6.445230647137965
linear_N64_k24,64,0.0,24,0.0025,4.0600000000000005,139.4369164093444,-0.00045417666619218533,-2.201559206153004e-15,-3.07968040585339e-15,6.278685758817902e-16,-3.0104339250632094e-15,-3.219171693218649e-16,-8.472613496734492e-16,0.2131567570374365,-8.522202284733591
linear_N64_k24,64,0.0,24,0.0025,4.08,139.42315506573834,-0.0005528240967228593,-2.262261922608613e-15,-2.8138097090748743e-15,5.60204715242513e-16,-3.517670839121515e-15,-3.287279591806245e-16,-3.980514874983556e-17,0.03169137117841265,-9.402274188909479
linear_N64_k24,64,0.0,24,0.0025,4.1,139.43021080671215,-0.0005022454077895366,-2.3227959916119195e-15,-2.9980309965924654e-15,4.863531542665226e-16,-3.701332688785122e-15,-3.3718135248873087e-16,-2.4467884932316126e-16,-0.15422490571180594,-8.961844760888127
linear_N64_k24,64,0.0,24,0.0025,4.12,139.45425903414318,-0.00032985701950438706,-2.3825523058605727e-15,-3.137316032568424e-15,4.1239448834846074e-16,-3.0404354727227575e-15,-3.466774060003727e-16,-6.593733035063028e-16,-0.318481083209193,-7.262770061741129
linear_N64_k24,64,0.0,24,0.0025,4.14,139.4822642913968,-0.000129102881790355,-2.454795344754354e-15,-2.714079547491604e-15,3.576923362245528e-16,-2.6779659363403306e-15,-3.712626349632964e-16,-1.306537997234214e-15,-0.43800822109258675,-4.543676444906757
linear_N64_k24,64,0.0,24,0.0025,4.16,139.4990461949077,-8.80273464243242e-06,-2.4961703013106234e-15,-2.517821848469564e-15,3.0888347803520955e-16,-2.155547643259375e-15,-4.0827708297765363e-16,-1.892219336320554e-15,-0.4960193440369194,-1.186446705042719
linear_N64_k24,64,0.0,24,0.0025,4.18,139.4955080336568,-3.4165847881628686e-05,-2.5544039502253325e-15,-2.4040309684584995e-15,2.8266664839068606e-16,-1.7316567679763888e-15,-4.533236116725171e-16,-2.5816671947167316e-15,-0.484367086459021,2.33741340776215
linear_N64_k24,64,0.0,24,0.0025,4.2,139.47356768486327,-0.00019144402473603161,-2.6112867722834984e-15,-2.4450118605122038e-15,2.5441311790529776e-16,-1.295566618238564e-15,-5.159734937591379e-16,-3.2272934475024283e-15,-0.40468794835299604,5.532995759588045
linear_N64_k24,64,0.0,24,0.0025,4.22,139.44511801947013,-0.00039538387761883786,-2.6525801000506293e-15,-1.955193425656627e-15,2.27519971830319e-16,-9.68909927801061e-16,-5.842622884969124e-16,-3.686753372895232e-15,-0.26817245723413896,7.951497149427537
linear_N64_k24,64,0.0,24,0.0025,4.24,139.42558031459905,-0.0005354388344001038,-2.687823726202111e-15,-1.5064760228606164e-15,2.0772936213222448e-16,-8.882302166096155e-16,-6.517293140716339e-16,-3.4083630291864405e-15,-0.09399351577110929,9.253251423854579
linear_N64_k24,64,0.0,24,0.0025,4.26,139.42554507656982,-0.0005356914362636411,-2.7191387738617282e-15,-1.5461870980408148e-15,1.8718707738075717e-16,-1.1643393525590228e-15,-7.194272123853486e-16,-3.346054015470087e-15,0.09338633435506666,9.255433851422598
linear_N64_k24,64,0.0,24,0.0025,4.28,139.44503140632452,-0.00039600475916279354,-2.7407130600259746e-15,-1.57353999997202e-15,1.6661815593721675e-16,-1.4183081601095766e-15,-7.731548035025421e-16,-2.378958139651188e-15,0.267650551343215,7.9577379213393105
linear_N64_k24,64,0.0,24,0.0025,4.3,139.47347664567093,-0.00019209663415109546,-2.7698169408281634e-15,-1.802029943743821e-15,1.4070298750295429e-16,-1.8999907239951614e-15,-8.136192587357055e-16,-9.871277189454428e-16,0.404324617000855,5.542418391340154
linear_N64_k24,64,0.0,24,0.0025,4.32,139.49546191664712,-3.449643511488354e-05,-2.8106647546159345e-15,-1.7783632496213446e-15,9.832792882547899e-17,-2.621260285651414e-15,-8.254475789967803e-16,2.750172012226122e-16,0.48421335767621065,2.3486945389067433
linear_N64_k24,64,0.0,24,0.0025,4.34,139.49906999802621,-8.632103303818361e-06,-2.8437171318226325e-15,-1.675276347181795e-15,3.5245163266779445e-17,-3.2380169640885796e-15,-8.095608251797311e-16,1.5674991095632332e-15,0.49609680824490804,-1.1748914516899078
linear_N64_k24,64,0.0,24,0.0025,4.36,139.4823451120493,-0.00012852352341297113,-2.8845767685882993e-15,-1.5980395849704362e-15,-3.97664387736343e-17,-3.915457974120725e-15,-7.722723649553134e-16,2.74451103892004e-15,0.43830599883946814,-4.533469945592442
linear_N64_k24,64,0.0,24,0.0025,4.38,139.45435306310864,-0.000329182978065945,-2.9218639017908036e-15,-1.5691863271707808e-15,-1.1800073892268378e-16,-3.999780501416314e-15,-6.92446138210166e-16,4.111959424612454e-15,0.3189573531330759,-7.25534576710404
linear_N64_k24,64,0.0,24,0.0025,4.4,139.43026707514036,-0.0005018420506739396,-2.9518164225181735e-15,-1.4806534713538714e-15,-2.018047629831431e-16,-4.458593144407809e-15,-5.982212421820471e-16,5.0009285190626795e-15,0.1548127781372419,-8.958245375146618
linear_N64_k24,64,0.0,24,0.0025,4.42,139.42314307305875,-0.0005529100655832231,-2.984879150855763e-15,-1.3885547424192056e-15,-2.900954002191253e-16,-4.3557152318419434e-15,-4.902144961808968e-16,5.3724736276148274e-15,-0.03107445992754629,-9.403005227385831
linear_N64_k24,64,0.0,24,0.0025,4.44,139.43684265624634,-0.00045470536119651683,-3.0100655872519127e-15,-1.0609801355951783e-15,-3.688774411949211e-16,-3.721812730130218e-15,-3.795636211369193e-16,5.504280317447027e-15,-0.21259744899180688,-8.527161076811897
linear_N64_k24,64,0.0,24,0.0025,4.46,139.46393990014943,-0.0002604602669658007,-3.0422136435940254e-15,-1.2963352744267736e-15,-4.4028605059804445e-16,-3.1839224956588478e-15,-2.765136451749447e-16,5.2194371081355186e-15,-0.3642622134420098,-6.453720755827132
linear_N64_k24,64,0.0,24,0.0025,4.48,139.48974661417986,-7.546626475063434e-05,-3.072784699562707e-15,-1.0969967412976116e-15,-4.990589075169485e-16,-2.5859014276438624e-15,-1.7585615728015316e-16,4.426111752837829e-15,-0.464768212634477,-3.473888355173915
linear_N64_k24,64,0.0,24,0.0025,4.5,139.5002741456359,-2.377624763738595e-10,-3.1016269812900404e-15,-9.00372544707027e-16,-5.479204835321949e-16,-1.8534779134246715e-15,-8.96461452221965e-17,3.655628564556957e-15,-0.49999989291049685,-0.006166098434327424
linear_N64_k24,64,0.0,24,0.0025,4.5200000000000005,139.48981599576803,-7.496890667324507e-05,-3.115113339406397e-15,-7.717642478026372e-16,-5.651978884643321e-16,-1.204496427972007e-15,-2.240902293597903e-17,2.8013348782618696e-15,-0.4650091449291499,3.4624221553006027
linear_N64_k24,64,0.0,24,0.0025,4.54,139.46404105470424,-0.000259735146134199,-3.135617591859443e-15,-6.391750364148121e-16,-5.834128248704846e-16,-4.829595485047322e-16,2.0157273967615223e-17,1.784700602700529e-15,-0.3647102403225534,6.444730922090047
linear_N64_k24,64,0.0,24,0.0025,4.5600000000000005,139.43692075245784,-0.0004541455328237465,-3.1456363142070728e-15,-4.881798952696948e-16,-5.968821171938584e-16,-5.684340298449702e-16,4.8856395913797296e-17,1.4858286254927067e-15,-0.21318964737379154,8.52191018539075
linear_N64_k24,64,0.0,24,0.0025,4.58,139.42315577850212,-0.0005528189873151845,-3.15370168720636e-15,-4.556799395166451e-16,-6.010753235134922e-16,5.558741868024503e-17,7.670222812295773e-17,1.2346565559179316e-15,-0.031727658576372365,9.402230739130793
linear_N64_k24,64,0.0,24,0.0025,4.6000000000000005,139.43020750276938,-0.0005022690919205264,-3.162321326601084e-15,-2.869721730193949e-16,-5.995071533577188e-16,2.4259120346526247e-16,9.731014178138903e-17,7.4613487250458e-16,0.15419031763173283,8.962056062972835
linear_N64_k24,64,0.0,24,0.0025,4.62,139.45425350441167,-0.00032989665907878774,-3.165614347417425e-15,-1.5025587726491368e-16,-5.927274904153429e-16,2.623644769928113e-16,1.0986943727090832e-16,1.2726740361650124e-15,0.31845305216598996,7.263206439391908
linear_N64_k24,64,0.0,24,0.0025,4.64,139.482259533294,-0.00012913698998706646,-3.1702086375731346e-15,9.949588591446067e-17,-5.945152101959076e-16,1.1278009742668515e-16,1.441725217707699e-16,2.0851651557585363e-15,0.43799068390293744,4.54427661111393
linear_N64_k24,64,0.0,24,0.0025,4.66,139.49904478758592,-8.812822950732269e-06,-3.179087679306502e-15,1.303988052454037e-16,-6.045643599212676e-16,-1.6780403998276043e-16,1.930277563475118e-16,2.906114731222922e-15,0.4960147637094354,1.1871263695313816
linear_N64_k24,64,0.0,24,0.0025,4.68,139.49551073996153,-3.414644788579668e-05,-3.178954241131475e-15,2.0212470177773055e-16,-6.175573401458186e-16,-6.171997353408635e-16,2.6824340563935103e-16,3.668322397296424e-15,0.48437610627727634,-2.336749700394031
linear_N64_k24,64,0.0,24,0.0025,4.7,139.47357303782906,-0.0001914056522968055,-3.1634086398510423e-15,4.728483085638457e-16,-6.370673646749972e-16,-9.599647950923918e-16,3.4436979816100494e-16,4.355380141205708e-15,0.4047093015296388,-5.532441223646516
linear_N64_k24,64,0.0,24,0.0025,4.72,139.44512311749625,-0.00039534733270052413,-3.171752802988911e-15,7.015404495183048e-16,-6.642188350848378e-16,-7.258535676484037e-16,4.378950317669894e-16,5.234344973490477e-15,0.26820314482469704,-7.951129666650021
linear_N64_k24,64,0.0,24,0.0025,4.74,139.4255823942761,-0.0005354239263501981,-3.148762807564526e-15,7.214183080174459e-16,-6.715503858438921e-16,-8.18894687980688e-16,5.41494900862831e-16,5.646987958985695e-15,0.09402922786040688,-9.253122605318087
linear_N64_k24,64,0.0,24,0.0025,4.76,139.42554301059886,-0.0005357062460622508,-3.1388756080336114e-15,6.612914224575371e-16,-6.938058062426238e-16,-1.0980427997671749e-15,6.517686489702026e-16,5.192990652276798e-15,-0.09335061334736106,-9.255561789031887
linear_N64_k24,64,0.0,24,0.0025,4.78,139.445026314575,-0.00039604125908765386,-3.131487299215363e-15,3.71094355578513e-17,-7.068343424739333e-16,-5.046926024151642e-16,7.42454670009224e-16,4.400788523283304e-15,-0.2676198382499777,-7.958104646911343
linear_N64_k24,64,0.0,24,0.0025,4.8,139.47347128814997,-0.0001921350392438681,-3.121608594823274e-15,5.990575425047256e-16,-7.154906143759949e-16,-1.2133637373579121e-17,8.195250174194318e-16,3.342381971773299e-15,-0.40430322531898255,-5.542972400143558
linear_N64_k24,64,0.0,24,0.0025,4.82,139.4954591974246,-3.451592771119838e-05,-3.120462252408542e-15,8.547233102737423e-16,-7.050473226094613e-16,7.895626171385196e-16,8.673155491754046e-16,2.0535346978153124e-15,-0.4842042917580378,-2.3493580232379525
linear_N64_k24,64,0.0,24,0.0025,4.84,139.49907139106966,-8.622117348866531e-06,-3.103936003264436e-15,9.622931055077838e-16,-6.865228532646322e-16,1.4984797684885408e-15,8.959897652213445e-16,6.874986452901817e-16,-0.4961013413522845,1.1742116748125482
linear_N64_k24,64,0.0,24,0.0025,4.86,139.4823498622529,-0.00012848947184118664,-3.0867244379006524e-15,1.0990416281984828e-15,-6.564858310949507e-16,2.1943042724468566e-15,9.03899996191279e-16,-6.493334396165757e-16,-0.43832349432064244,4.532869347355382
linear_N64_k24,64,0.0,24,0.0025,4.88,139.45435859560178,-0.0003291433186949355,-3.060439602991882e-15,1.0333891734041777e-15,-6.059620931060896e-16,2.987946146661072e-15,8.743923752235276e-16,-1.733490223761946e-15,-0.31898535383717863,7.254908698458573
linear_N64_k24,64,0.0,24,0.0025,4.9,139.43027039100872,-0.0005018182810549998,-3.032872378396056e-15,9.650018625946986e-16,-5.347451290104208e-16,3.5324840239550388e-15,8.217396612350106e-16,-2.657788566541264e-15,-0.1548473515085608,8.958033220149094
linear_N64_k24,64,0.0,24,0.0025,4.92,139.42314237492002,-0.0005529150701520935,-3.015998825143028e-15,6.04629727157286e-16,-4.678008369271487e-16,3.1730880121388275e-15,7.601598405712135e-16,-3.06981701978682e-15,0.031038169542225363,9.403047782120813
linear_N64_k24,64,0.0,24,0.0025,4.94,139.43683832252995,-0.0004547364272028398,-3.0111165621079915e-15,2.1930610985842088e-16,-4.065739338332403e-16,3.1811332915983504e-15,7.02702570030803e-16,-2.7078126506064704e-15,0.21256453839153483,8.527452364684457
linear_N64_k24,64,0.0,24,0.0025,4.96,139.46393427996708,-0.0002605005549320971,-3.006329687892488e-15,2.794491126522947e-16,-3.425751148669771e-16,2.952181224889227e-15,6.386947206196341e-16,-2.7421087949728736e-15,0.3642373047523096,6.454219866945046
linear_N64_k24,64,0.0,24,0.0025,4.98,139.48974275397828,-7.549393639227908e-05,-3.00342073192825e-15,4.765311949740136e-16,-2.7885349881198114e-16,2.7867952332061207e-15,5.969923145974556e-16,-2.358716295710575e-15,0.4647548041534487,3.474525191932826
linear_N64_k24,64,0.0,24,0.0025,5.0,139.5002741378558,-2.93533752859787e-10,-2.9869656502748325e-15,6.419804955060461e-16,-2.321962478716731e-16,2.3428608945071254e-15,5.518229915625084e-16,-1.7551943924158057e-15,0.499999867790738,0.006851220367851173
linear_N64_k24,64,0.0,24,0.0025,5.0200000000000005,139.48981984462662,-7.494131634333545e-05,-2.9808178859873894e-15,6.522800947609722e-16,-1.9074374950426838e-16,1.8543255437077432e-15,5.158922902581378e-16,-1.1430999674799369e-15,0.46502250669860223,-3.461784970064724
linear_N64_k24,64,0.0,24,0.0025,5.04,139.46404667390937,-0.00025969486517307683,-2.966056653260894e-15,8.586165415993563e-16,-1.5608506826504003e-16,1.3148323743564442e-15,4.835882329345729e-16,-6.965961599006103e-16,0.36473511238902145,-6.444231162960007
linear_N64_k24,64,0.0,24,0.0025,5.0600000000000005,139.43692509609247,-0.0004541143957191851,-2.9490879515097164e-15,5.728190989275052e-16,-1.3097179505674928e-16,1.3907295453170305e-15,4.706784768613831e-16,-2.203733923851559e-16,0.21322253658272072,-8.52161804098089
linear_N64_k24,64,0.0,24,0.0025,5.08,139.4231564920784,-0.0005528138720831688,-2.932727958931286e-15,6.799909584705133e-16,-1.0512636625593907e-16,1.5513718581745047e-15,4.718575768319533e-16,-1.3015411375309885e-16,0.03176394580654448,-9.402187239629626
linear_N64_k24,64,0.0,24,0.0025,5.1000000000000005,139.4302041994898,-0.0005022927712975411,-2.9186487166492076e-15,1.0281447835607841e-15,-7.015413668944452e-17,2.0384136452144393e-15,4.64781013166632e-16,-7.289465173747064e-16,-0.15415572873624417,-8.96226731766287
linear_N64_k24,64,0.0,24,0.0025,5.12,139.4542479748348,-0.00032993629754474174,-2.9038797373737316e-15,9.858827464444308e-16,-2.9499496993553545e-17,1.73708146416593e-15,4.510353454431698e-16,-1.2853267516673842e-15,-0.31842501943868906,-7.263642778632161
linear_N64_k24,64,0.0,24,0.0025,5.14,139.4822547747534,-0.0001291711013223784,-2.88074858165263e-15,1.1637030404523697e-15,1.380760023820933e-18,2.0229506865603844e-15,4.1460990607645747e-16,-2.4739451202360946e-15,-0.43797314439703117,-4.5448767532892855
linear_N64_k24,64,0.0,24,0.0025,5.16,139.4990433794713,-8.822916942596848e-06,-2.847290662212535e-15,1.2854474255015736e-15,4.44336102528829e-17,2.5472514475106274e-15,3.5299790166682764e-16,-3.5213468183779486e-15,-0.4960101807588416,-1.1878060277420812
linear_N64_k24,64,0.0,24,0.0025,5.18,139.4955134455481,-3.4127053038068844e-05,-2.827893583600842e-15,1.412928791018212e-15,1.0399052756802081e-16,3.0641991028624557e-15,2.7609783047461273e-16,-4.5435091384107905e-15,-0.4843851235339714,2.3360859806683116
linear_N64_k24,64,0.0,24,0.0025,5.2,139.47357839054078,-0.00019136728167890027,-2.8035511761660068e-15,1.3536121014661374e-15,1.672578206083201e-16,3.696155930026731e-15,1.7341463513731115e-16,-5.461200725365298e-15,-0.4047306525660288,5.531886658447388
linear_N64_k24,64,0.0,24,0.0025,5.22,139.4451282158701,-0.00039531078528953767,-2.7684947346904866e-15,1.412714794263013e-15,2.5411736102313446e-16,4.107794136161898e-15,5.641940109769054e-17,-6.09829906872295e-15,-0.26823383099689757,7.950762141823985
linear_N64_k24,64,0.0,24,0.0025,5.24,139.4255844747142,-0.0005354090128445455,-2.7422799787452012e-15,1.5549651522925451e-15,3.4733427993594823e-16,4.872223654416352e-15,-6.234728372013537e-17,-5.370652972050945e-15,-0.09406493945244315,9.252993737847657
linear_N64_k24,64,0.0,24,0.0025,5.26,139.42554094538974,-0.0005357210503995624,-2.7133838495648545e-15,1.5218185033597775e-15,4.451598862751251e-16,4.9853829246753136e-15,-1.6802606479094504e-16,-5.406379266013931e-15,0.09331489184598268,9.255689677694328
linear_N64_k24,64,0.0,24,0.0025,5.28,139.44502122317516,-0.0003960777565057416,-2.6854026994882305e-15,1.6593032002823205e-15,5.459046435174809e-16,4.7180711896925465e-15,-2.6762464424189225e-16,-4.898755673566535e-15,0.2675891237414673,7.958471330397969
linear_N64_k24,64,0.0,24,0.0025,5.3,139.47346593037707,-0.00019217344614252951,-2.6635798122991657e-15,1.595778939276175e-15,6.491216240449841e-16,4.1152415879513526e-15,-3.6243597596862324e-16,-4.0448050825235665e-15,0.40428183149900476,5.54352637963367
linear_N64_k24,64,0.0,24,0.0025,5.32,139.49545647748502,-3.453542544751276e-05,-2.6201129104592852e-15,1.5460739805296506e-15,7.135438976418406e-16,3.3774508106023674e-15,-4.270310386050176e-16,-3.208344720686104e-15,0.48419522327921327,2.350021495144887
linear_N64_k24,64,0.0,24,0.0025,5.34,139.49907278331966,-8.612137081809301e-06,-2.5940947406226166e-15,1.6641705751369264e-15,7.7661024085055305e-16,2.6695619135637103e-15,-4.793841003541772e-16,-2.051324001855985e-15,0.4961058718360931,-1.1735318917255206
linear_N64_k24,64,0.0,24,0.0025,5.36,139.48235461201668,-0.0001284554234222135,-2.5520375359156234e-15,1.784740388177874e-15,8.184169231523166e-16,1.9604465314196597e-15,-5.21062414804427e-16,-7.673840992276735e-16,0.4383409874837997,-4.532268725146827
linear_N64_k24,64,0.0,24,0.0025,5.38,139.45436412824722,-0.0003291036582320217,-2.5153530881617194e-15,2.0100697734871967e-15,8.551925706814872e-16,1.1161981642137627e-15,-5.205185077638822e-16,5.700573799546672e-16,0.3190133528543686,-7.25447159144646
linear_N64_k24,64,0.0,24,0.0025,5.4,139.43027370753887,-0.000501794506692077,-2.4764207141795653e-15,2.1788580249358392e-15,8.732843143312577e-16,1.5426459999830326e-15,-5.012102274665095e-16,1.4294423945190013e-15,0.15488192406098947,-8.957821017778166
linear_N64_k24,64,0.0,24,0.0025,5.42,139.42314167759386,-0.0005529200688961788,-2.4238305188245054e-15,2.6287132202067446e-15,9.022771914915913e-16,9.387238107668043e-16,-4.672580140631689e-16,1.7793104413063864e-15,-0.03100187899276311,-9.403090287128993
linear_N64_k24,64,0.0,24,0.0025,5.44,139.43683398933646,-0.00045476748946071677,-2.3726537270947568e-15,2.5619496249799316e-15,9.211883735768716e-16,1.0634693454389441e-15,-4.298066338555135e-16,2.00690136259887e-15,-0.21253162666714268,-8.527743607460689
linear_N64_k24,64,0.0,24,0.0025,5.46,139.4639286597345,-0.00026054084325843885,-2.323912538736657e-15,2.460967969869104e-15,9.402221768467758e-16,1.001567491112574e-15,-3.97807816720403e-16,1.463567949116739e-15,-0.3642123941363875,-6.454718943930651
