background,epsilon,T_K,nH_cm3,nHe_cm3,rho_g_g_cm3,nHI_cm3,nHII_cm3,nHeI_cm3,nHeII_cm3,nHeIII_cm3,ne_cm3,n_ions_cm3,n_neutral_cm3,n_tot_cm3,f_HI,f_HII,f_HeI,f_HeII,f_HeIII,mu,Lvol_erg_cm3_s,Lambda_per_nH_squared_erg_cm3_s,u_thermal_erg_cm3,tcool_s,tcool_freefree_s,L_excitation_HI_erg_cm3_s,L_excitation_HeII_erg_cm3_s,L_ionization_HI_erg_cm3_s,L_ionization_HeI_erg_cm3_s,L_ionization_HeII_erg_cm3_s,L_recombination_HII_erg_cm3_s,L_recombination_HeII_erg_cm3_s,L_recombination_HeIII_erg_cm3_s,L_dielectronic_HeII_erg_cm3_s,L_freefree_erg_cm3_s,tau_H_s,tau_He_s,tau_chem_s,M200m_Msun_phys,z,a,rho_m_mean_g_cm3,rho_total_mean_g_cm3,R200m_kpc_phys,V200_km_s,Tchar_K,Tchar_root_relative_residual,tdyn_s,tff_s,tcool_Gyr,tdyn_Gyr,tff_Gyr,tcool_over_tdyn,tcool_over_tff,tauchem_over_tcool,tauchem_over_tdyn,temperature_regime,CIE_relaxation_slower_than_cooling,CIE_relaxation_slower_than_dynamics,warnings,background_E,background_age_Gyr,background_H_s_inv,background_Hubble_time_Gyr,tcool_over_Hubble_time
reference,0.0,7234688.167519915,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,2.4797955916159913e-09,0.037995855615455106,1.664926843688936e-13,8.611050936304527e-09,0.002999664396302363,0.04399519301911076,0.040995528622808405,2.47996208430036e-09,0.08499072412188124,6.526489243641938e-08,0.9999999347351076,5.550361121079465e-11,2.870663207195497e-06,0.9999971292812893,0.5882353708815917,1.2625157352101822e-26,8.745090043736428e-24,1.2734030563672146e-10,1.0086235132390012e+16,1.1808620815852068e+16,8.468257190742941e-30,3.911697644770818e-30,3.8359909743712736e-29,1.8689626829662883e-33,4.862762020067546e-29,1.3240046337823252e-27,1.8639037879127013e-33,4.181055534783876e-28,2.9321566082121965e-33,1.0783673015038128e-26,1403415062.8024118,15432618783.008543,15432618783.008543,1778279410038.9229,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,37.66837748731841,450.600933813108,7234688.167519915,1.1324274851176597e-14,2579499047198631.0,2865103076448652.0,0.3196135045881186,0.08173939232383423,0.09078963788274938,3.9101526877258563,3.5203742634251354,1.530067322488809e-06,5.98279685343112e-06,declared_main_temperature_range,False,False,[],17.793395066709444,0.5425125943343738,3.886585023301703e-17,0.8153195575047403,0.3920101040704649
clock,0.0001,7234688.167519915,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,2.4797955916159913e-09,0.037995855615455106,1.664926843688936e-13,8.611050936304527e-09,0.002999664396302363,0.04399519301911076,0.040995528622808405,2.47996208430036e-09,0.08499072412188124,6.526489243641938e-08,0.9999999347351076,5.550361121079465e-11,2.870663207195497e-06,0.9999971292812893,0.5882353708815917,1.2625157352101822e-26,8.745090043736428e-24,1.2734030563672146e-10,1.0086235132390012e+16,1.1808620815852068e+16,8.468257190742941e-30,3.911697644770818e-30,3.8359909743712736e-29,1.8689626829662883e-33,4.862762020067546e-29,1.3240046337823252e-27,1.8639037879127013e-33,4.181055534783876e-28,2.9321566082121965e-33,1.0783673015038128e-26,1403415062.8024118,15432618783.008543,15432618783.008543,1778279410038.9229,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,37.66837748731841,450.600933813108,7234688.167519915,1.1324274851176597e-14,2579499047198631.0,2865103076448652.0,0.3196135045881186,0.08173939232383423,0.09078963788274938,3.9101526877258563,3.5203742634251354,1.530067322488809e-06,5.98279685343112e-06,declared_main_temperature_range,False,False,[],17.794060536446416,0.5424922512120168,3.886730380874189e-17,0.8152890658420662,0.39202476517700857
reference,0.0,10619069.423143309,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,1.4824858084395892e-09,0.03799585661276488,5.533840982147186e-14,5.041600711555862e-09,0.0029996679658637415,0.04399519758609308,0.040995529620229336,1.4825411468494106e-09,0.08499072868886356,3.901703719187468e-08,0.9999999609829627,1.8448147408982792e-11,1.680716764433064e-06,0.9999983192647874,0.5882353392727259,1.4415357127415608e-26,9.98511088425209e-24,1.8691000735234913e-10,1.2966033772196834e+16,1.461617076107541e+16,4.2790829844331436e-30,1.6884580647742174e-30,2.352461540584837e-29,6.408291522313441e-34,2.98214308172278e-29,1.191793750607845e-27,1.2552179748614373e-33,3.7635530337420226e-28,9.865135301507772e-34,1.278789160360062e-26,1368093723.6568563,14733377021.516478,14733377021.516478,3162277660168.3794,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,45.6362811815487,545.9154943184502,10619069.423143309,5.773159728050814e-15,2579499047198631.0,2865103076448652.0,0.4108688167730383,0.08173939232383423,0.09078963788274938,5.026570483240966,4.525503420375532,1.1363056182307168e-06,5.711720280539399e-06,declared_main_temperature_range,False,False,[],17.793395066709444,0.5425125943343738,3.886585023301703e-17,0.8153195575047403,0.503935926706443
clock,0.0001,10619069.423143309,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,1.4824858084395892e-09,0.03799585661276488,5.533840982147186e-14,5.041600711555862e-09,0.0029996679658637415,0.04399519758609308,0.040995529620229336,1.4825411468494106e-09,0.08499072868886356,3.901703719187468e-08,0.9999999609829627,1.8448147408982792e-11,1.680716764433064e-06,0.9999983192647874,0.5882353392727259,1.4415357127415608e-26,9.98511088425209e-24,1.8691000735234913e-10,1.2966033772196834e+16,1.461617076107541e+16,4.2790829844331436e-30,1.6884580647742174e-30,2.352461540584837e-29,6.408291522313441e-34,2.98214308172278e-29,1.191793750607845e-27,1.2552179748614373e-33,3.7635530337420226e-28,9.865135301507772e-34,1.278789160360062e-26,1368093723.6568563,14733377021.516478,14733377021.516478,3162277660168.3794,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,45.6362811815487,545.9154943184502,10619069.423143309,5.773159728050814e-15,2579499047198631.0,2865103076448652.0,0.4108688167730383,0.08173939232383423,0.09078963788274938,5.026570483240966,4.525503420375532,1.1363056182307168e-06,5.711720280539399e-06,declared_main_temperature_range,False,False,[],17.794060536446416,0.5424922512120168,3.886730380874189e-17,0.8152890658420662,0.5039547738183819
reference,0.0,15586661.829901263,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,8.822451168924657e-10,0.037995857213005586,1.8562342882688586e-14,2.957964744444179e-09,0.0029996700495364846,0.0439952002700433,0.04099553022050681,8.822636792353483e-10,0.0849907313728138,2.321950762845759e-08,0.9999999767804925,6.188122117362524e-12,9.860957301108969e-07,0.9999990138980817,0.588235320696649,1.661016912961561e-26,1.1505395190658543e-23,2.743463719030126e-10,1.6516771729545988e+16,1.8076425772179304e+16,2.142488109523611e-30,7.233494322192062e-31,1.4286897250664272e-29,2.2020504959049723e-34,1.811107216103342e-29,1.0623879742681358e-27,8.470851159616917e-34,3.3549061620423725e-28,3.3032004816785796e-34,1.5177025334579582e-26,1340599912.4941235,14233405509.254517,14233405509.254517,5623413251903.491,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,55.28961688839761,661.3917206407006,15586661.829901263,8.881784197001252e-16,2579499047198631.0,2865103076448652.0,0.5233849129701241,0.08173939232383423,0.09078963788274938,6.403092781710237,5.764808905241494,8.617546904637014e-07,5.517895238113066e-06,declared_main_temperature_range,False,False,[],17.793395066709444,0.5425125943343738,3.886585023301703e-17,0.8153195575047403,0.6419383763734641
clock,0.0001,15586661.829901263,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,8.822451168924657e-10,0.037995857213005586,1.8562342882688586e-14,2.957964744444179e-09,0.0029996700495364846,0.0439952002700433,0.04099553022050681,8.822636792353483e-10,0.0849907313728138,2.321950762845759e-08,0.9999999767804925,6.188122117362524e-12,9.860957301108969e-07,0.9999990138980817,0.588235320696649,1.661016912961561e-26,1.1505395190658543e-23,2.743463719030126e-10,1.6516771729545988e+16,1.8076425772179304e+16,2.142488109523611e-30,7.233494322192062e-31,1.4286897250664272e-29,2.2020504959049723e-34,1.811107216103342e-29,1.0623879742681358e-27,8.470851159616917e-34,3.3549061620423725e-28,3.3032004816785796e-34,1.5177025334579582e-26,1340599912.4941235,14233405509.254517,14233405509.254517,5623413251903.491,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,55.28961688839761,661.3917206407006,15586661.829901263,8.881784197001252e-16,2579499047198631.0,2865103076448652.0,0.5233849129701241,0.08173939232383423,0.09078963788274938,6.403092781710237,5.764808905241494,8.617546904637014e-07,5.517895238113066e-06,declared_main_temperature_range,False,False,[],17.794060536446416,0.5424922512120168,3.886730380874189e-17,0.8152890658420662,0.6419623847519031
reference,0.0,22878090.393045433,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,5.229353898295235e-10,0.03799585757231531,6.290775501931236e-15,1.7363821832300366e-09,0.0029996712711313177,0.043995201850960126,0.04099553057982881,5.229416806050254e-10,0.08499073295373061,1.3762957754989826e-08,0.9999999862370422,2.09715375181264e-12,5.788571550556182e-07,0.9999994211407478,0.5882353097548547,1.9294386842186855e-26,1.3364677014937738e-23,4.026854037540136e-10,2.0870598638229264e+16,2.2325039395618964e+16,1.0645221120026301e-30,3.0786928335763772e-31,8.607121641821963e-30,7.604880272947508e-35,1.0910994908654155e-29,9.394416789457523e-28,5.719561372006962e-34,2.9666562570654736e-28,1.1014197949093563e-34,1.80373882714418e-26,1318979185.1510332,13868823991.878614,13868823991.878614,10000000000000.0,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,66.98490009527202,801.2943627441614,22878090.393045433,6.661338147750939e-16,2579499047198631.0,2865103076448652.0,0.661349362379562,0.08173939232383423,0.09078963788274938,8.090950318781859,7.284414585215815,6.645149107737953e-07,5.376557129160538e-06,declared_main_temperature_range,False,False,[],17.793395066709444,0.5425125943343738,3.886585023301703e-17,0.8153195575047403,0.8111535609468278
clock,0.0001,22878090.393045433,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,5.229353898295235e-10,0.03799585757231531,6.290775501931236e-15,1.7363821832300366e-09,0.0029996712711313177,0.043995201850960126,0.04099553057982881,5.229416806050254e-10,0.08499073295373061,1.3762957754989826e-08,0.9999999862370422,2.09715375181264e-12,5.788571550556182e-07,0.9999994211407478,0.5882353097548547,1.9294386842186855e-26,1.3364677014937738e-23,4.026854037540136e-10,2.0870598638229264e+16,2.2325039395618964e+16,1.0645221120026301e-30,3.0786928335763772e-31,8.607121641821963e-30,7.604880272947508e-35,1.0910994908654155e-29,9.394416789457523e-28,5.719561372006962e-34,2.9666562570654736e-28,1.1014197949093563e-34,1.80373882714418e-26,1318979185.1510332,13868823991.878614,13868823991.878614,10000000000000.0,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,66.98490009527202,801.2943627441614,22878090.393045433,6.661338147750939e-16,2579499047198631.0,2865103076448652.0,0.661349362379562,0.08173939232383423,0.09078963788274938,8.090950318781859,7.284414585215815,6.645149107737953e-07,5.376557129160538e-06,declared_main_temperature_range,False,False,[],17.794060536446416,0.5424922512120168,3.886730380874189e-17,0.8152890658420662,0.8111838979423716
reference,0.0,33580443.95549815,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,3.0891797666722634e-10,0.03799585778633272,2.1586233449801437e-15,1.0190010608074592e-09,0.0029996719885165717,0.04399520278236693,0.040995530793850356,3.089201352905713e-10,0.08499073388513742,8.130306621653576e-09,0.9999999918696933,7.196195517207224e-13,3.397040471587922e-07,0.9999996602952331,0.5882353033084299,2.257369211983689e-26,1.5636159194062847e-23,5.910613407122389e-10,2.6183636136015028e+16,2.7522681974296148e+16,5.256061079204076e-31,1.3031340547457257e-31,5.1515240175820055e-30,2.648617486111076e-35,6.530436979116579e-30,8.253046159331655e-28,3.8607828943248085e-34,2.606224238789149e-28,3.659793764828925e-35,2.1475426750352313e-26,1301833083.4351692,13598478332.079308,13598478332.079308,17782794100389.227,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,81.15405917589482,970.7902831677208,33580443.95549815,1.3322676295501878e-15,2579499047198630.5,2865103076448652.0,0.8297093611686259,0.08173939232383422,0.09078963788274938,10.150667108968618,9.138811218083688,5.193502637082133e-07,5.2717516398571386e-06,declared_main_temperature_range,False,False,[],17.793395066709444,0.5425125943343738,3.886585023301703e-17,0.8153195575047403,1.0176492806181727
clock,0.0001,33580443.95549815,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,3.0891797666722634e-10,0.03799585778633272,2.1586233449801437e-15,1.0190010608074592e-09,0.0029996719885165717,0.04399520278236693,0.040995530793850356,3.089201352905713e-10,0.08499073388513742,8.130306621653576e-09,0.9999999918696933,7.196195517207224e-13,3.397040471587922e-07,0.9999996602952331,0.5882353033084299,2.257369211983689e-26,1.5636159194062847e-23,5.910613407122389e-10,2.6183636136015028e+16,2.7522681974296148e+16,5.256061079204076e-31,1.3031340547457257e-31,5.1515240175820055e-30,2.648617486111076e-35,6.530436979116579e-30,8.253046159331655e-28,3.8607828943248085e-34,2.606224238789149e-28,3.659793764828925e-35,2.1475426750352313e-26,1301833083.4351692,13598478332.079308,13598478332.079308,17782794100389.227,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,81.15405917589482,970.7902831677208,33580443.95549815,1.3322676295501878e-15,2579499047198630.5,2865103076448652.0,0.8297093611686259,0.08173939232383422,0.09078963788274938,10.150667108968618,9.138811218083688,5.193502637082133e-07,5.2717516398571386e-06,declared_main_temperature_range,False,False,[],17.794060536446416,0.5424922512120168,3.886730380874189e-17,0.8152890658420662,1.0176873405160487
reference,0.0,49289350.72631891,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,1.8199023815870564e-10,0.037995857913260454,7.521630396133538e-16,5.976226778010815e-10,0.0029996724098963617,0.04399520333067586,0.0409955309207795,1.8199099032174526e-10,0.08499073443344635,4.789738863180289e-09,0.9999999952102611,2.50748344145438e-13,1.992292747585883e-07,0.9999998007704745,0.5882352995134907,2.657785316719209e-26,1.8409728499550644e-23,8.675594030171414e-10,3.264219263909786e+16,3.386048425293794e+16,2.582030477487988e-31,5.490796626963697e-32,3.0671334606626478e-30,9.338390638133662e-36,3.8881163030215094e-30,7.212368085346332e-28,2.6044207759454854e-34,2.277589478834215e-28,1.2126502734277442e-35,2.562158876808936e-26,1288140610.4837933,13395080100.606115,13395080100.606115,31622776601683.793,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,98.32038730157777,1176.139278785573,49289350.72631891,2.220446049250313e-16,2579499047198631.0,2865103076448652.0,1.0343686667901824,0.08173939232383423,0.09078963788274938,12.65446974076137,11.393025579923798,4.103609168877302e-07,5.192899805546873e-06,declared_main_temperature_range,False,False,[],17.793395066709444,0.5425125943343738,3.886585023301703e-17,0.8153195575047403,1.2686665703884683
clock,0.0001,49289350.72631891,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,1.8199023815870564e-10,0.037995857913260454,7.521630396133538e-16,5.976226778010815e-10,0.0029996724098963617,0.04399520333067586,0.0409955309207795,1.8199099032174526e-10,0.08499073443344635,4.789738863180289e-09,0.9999999952102611,2.50748344145438e-13,1.992292747585883e-07,0.9999998007704745,0.5882352995134907,2.657785316719209e-26,1.8409728499550644e-23,8.675594030171414e-10,3.264219263909786e+16,3.386048425293794e+16,2.582030477487988e-31,5.490796626963697e-32,3.0671334606626478e-30,9.338390638133662e-36,3.8881163030215094e-30,7.212368085346332e-28,2.6044207759454854e-34,2.277589478834215e-28,1.2126502734277442e-35,2.562158876808936e-26,1288140610.4837933,13395080100.606115,13395080100.606115,31622776601683.793,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,98.32038730157777,1176.139278785573,49289350.72631891,2.220446049250313e-16,2579499047198631.0,2865103076448652.0,1.0343686667901824,0.08173939232383423,0.09078963788274938,12.65446974076137,11.393025579923798,4.103609168877302e-07,5.192899805546873e-06,declared_main_temperature_range,False,False,[],17.794060536446416,0.5424922512120168,3.886730380874189e-17,0.8152890658420662,1.2687140182872947
reference,0.0,72346872.623223,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,1.0698189957520978e-10,0.037995857988268794,2.6703086127034996e-16,3.5023461511999555e-10,0.0029996726572849098,0.043995203653073224,0.040995530995788315,1.0698216660607106e-10,0.0849907347558437,2.815620042243026e-09,0.9999999971843799,8.90199900458944e-14,1.1675759799218206e-07,0.999999883242313,0.5882352972821239,3.146503151561909e-26,2.1794938958704094e-23,1.2734030563671979e-09,4.047042049632421e+16,4.156710021198524e+16,1.2632902366738752e-31,2.3050373669996972e-32,1.8185221513759637e-30,3.34659633281987e-36,2.3052880756654116e-30,6.276686962745005e-28,1.7556036894796808e-34,1.9821114465998898e-28,4.009112610600666e-36,3.0634878302144143e-26,1277143105.029809,13240095263.634533,13240095263.634533,56234132519034.91,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,119.1178686229365,1424.9252666482018,72346872.623223,1.6653345369377348e-15,2579499047198630.5,2865103076448652.0,1.2824302385581985,0.08173939232383422,0.09078963788274938,15.689255842244101,14.125293023135502,3.2715487265167126e-07,5.132816497068859e-06,declared_main_temperature_range,False,False,[],17.793395066709444,0.5425125943343738,3.886585023301703e-17,0.8153195575047403,1.5729173018773595
clock,0.0001,72346872.623223,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,1.0698189957520978e-10,0.037995857988268794,2.6703086127034996e-16,3.5023461511999555e-10,0.0029996726572849098,0.043995203653073224,0.040995530995788315,1.0698216660607106e-10,0.0849907347558437,2.815620042243026e-09,0.9999999971843799,8.90199900458944e-14,1.1675759799218206e-07,0.999999883242313,0.5882352972821239,3.146503151561909e-26,2.1794938958704094e-23,1.2734030563671979e-09,4.047042049632421e+16,4.156710021198524e+16,1.2632902366738752e-31,2.3050373669996972e-32,1.8185221513759637e-30,3.34659633281987e-36,2.3052880756654116e-30,6.276686962745005e-28,1.7556036894796808e-34,1.9821114465998898e-28,4.009112610600666e-36,3.0634878302144143e-26,1277143105.029809,13240095263.634533,13240095263.634533,56234132519034.91,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,119.1178686229365,1424.9252666482018,72346872.623223,1.6653345369377348e-15,2579499047198630.5,2865103076448652.0,1.2824302385581985,0.08173939232383422,0.09078963788274938,15.689255842244101,14.125293023135502,3.2715487265167126e-07,5.132816497068859e-06,declared_main_temperature_range,False,False,[],17.794060536446416,0.5424922512120168,3.886730380874189e-17,0.8152890658420662,1.5729761286981676
reference,0.0,106190686.41456409,0.0379958580952507,0.0029996730075197917,8.362198060464536e-26,6.278296679354385e-11,0.03799585803246772,9.691590489698562e-17,2.0510881657568254e-10,0.0029996728024108783,0.0439952038423983,0.04099553103998742,6.278306370944875e-11,0.08499073494516879,1.6523634401453727e-09,0.9999999983476364,3.230882321307356e-14,6.837705845320517e-08,0.9999999316229092,0.5882352959717728,3.7427181713481915e-26,2.5924752067600613e-23,1.8691000735234823e-09,4.993964247247076e+16,5.091765139958204e+16,6.161044342893658e-32,9.647970512456974e-33,1.0746786465702852e-30,1.223797060933766e-36,1.3623391852634374e-30,5.444489435922224e-28,1.1825923944221967e-34,1.719312338728469e-28,1.3231655494039063e-36,3.670829313896487e-26,1268268099.2376,13120675151.57463,13120675151.57463,100000000000000.0,9.0,0.1,2.6878493765778865e-27,5.375698753155773e-25,144.31459247357407,1726.3363720230132,106190686.41456409,2.220446049250313e-16,2579499047198630.5,2865103076448652.0,1.5824917760688633,0.08173939232383422,0.09078963788274938,19.360209699129705,17.430312676349455,2.6273065849054497e-07,5.0865206427673835e-06,above_declared_main_temperature_range,False,False,"[""above_declared_main_temperature_range""]",17.793395066709444,0.5425125943343738,3.886585023301703e-17,0.8153195575047403,1.9409466650254648
