case_index,case_id,family,block,surrogate,seed,iterations,best_iteration,stop_reason,primary_node_quality_pass,fft_amplitude_relative_l2_no_dc,fft_power_relative_l2_no_dc,sorted_max_abs_difference,sorted_relative_l2_centered_denominator,periodic_acf_relative_l2,mean,variance_ddof0,mean_difference,variance_relative_difference,dense_windowed_mean,dense_windowed_rms,dense_derivative_mean,dense_derivative_rms,dense_windowed_mean_difference,dense_windowed_rms_relative_difference,dense_derivative_rms_relative_difference,dense_windowed_max_abs,dense_derivative_max_abs,dense_windowed_fft_power_relative_l2_no_dc,dense_windowed_periodic_acf_relative_l2,dense_derivative_fft_power_relative_l2_no_dc,dense_derivative_periodic_acf_relative_l2
549,block03_exact_spectrum_051,exact_spectrum,2,51,20262973,18,17,unchanged_rank_permutation,False,1.8007314005707166e-16,2.3483971842017433e-16,0.06828809309698503,0.032238068314192916,3.1985004543558705e-16,-0.008493854574133753,0.09153818400490353,3.469446951953614e-18,2.220446049250313e-16,-0.0023080254831253657,0.15521138693823044,-7.494176079427831e-07,19.576631796902795,7.5188159919512e-05,0.07007026522589288,-0.015743948484334136,0.6262870720061731,90.90876607392114,0.6505123100091506,0.5666429846783718,0.7415768929018128,0.7596795510248597
550,block03_exact_spectrum_052,exact_spectrum,2,52,20262974,17,16,unchanged_rank_permutation,False,1.879419754384713e-16,2.7149211102848053e-16,0.0236511036780942,0.02503940509903447,3.5353263921305185e-16,-0.008493854574133755,0.09153818400490352,1.734723475976807e-18,0.0,-0.004112381784237344,0.14187570822078313,-2.1497032549943875e-06,17.83394745821334,-0.0017291681411924667,-0.02186959526788146,-0.10336104339787489,0.5441413685330709,69.90064087681834,0.7809483374854832,0.8093323181139224,0.8884331657239098,1.0080277262821615
551,block03_exact_spectrum_053,exact_spectrum,2,53,20262975,13,11,unchanged_rank_permutation,False,2.0700578994834436e-16,3.1874503365539217e-16,0.021799975372849167,0.02443750279747684,4.207774397259503e-16,-0.008493854574133744,0.0915381840049035,1.214306433183765e-17,-1.1102230246251565e-16,-0.002626342121662235,0.1485683589953396,-8.318633241152596e-07,19.04369572998765,-0.00024312847861735713,0.024271391747742843,-0.04253842234347749,0.6521356053865303,84.74663747460194,0.6908694288739158,0.6670738026859567,0.7941887601356965,0.8399268434827938
552,block03_exact_spectrum_054,exact_spectrum,2,54,20262976,19,16,unchanged_rank_permutation,False,2.346818749472701e-16,4.518347261240482e-16,0.04244328921478602,0.040827657965634444,5.211784328962281e-16,-0.00849385457413376,0.09153818400490352,-3.469446951953614e-18,0.0,-0.001244867220422167,0.13662198824745667,4.78226308536901e-07,17.945903850437176,0.0011383464226227106,-0.05809019503300916,-0.0977322019457102,0.582517858711571,77.42766205133326,0.6181832075240191,0.6698199878253893,0.7318189858249121,0.8025828300928904
553,block03_exact_spectrum_055,exact_spectrum,2,55,20262977,17,16,unchanged_rank_permutation,False,2.022356677770225e-16,2.976372430783269e-16,0.015579556196794464,0.019585761015201215,3.6424012260975403e-16,-0.00849385457413376,0.09153818400490352,-3.469446951953614e-18,0.0,-0.0031475929065761274,0.14171178110591465,1.326117380855408e-07,16.82204995532032,-0.0007643792635312497,-0.022999754174037434,-0.15423630381389897,0.6756112104964351,86.23085656364087,0.5909689072794344,0.613190527312629,0.6697240016975403,0.7410477862793835
554,block03_exact_spectrum_056,exact_spectrum,2,56,20262978,11,10,unchanged_rank_permutation,False,1.8015010962217343e-16,2.453015748994305e-16,0.03002651433408693,0.04110786546633525,3.2794413201062127e-16,-0.008493854574133755,0.09153818400490352,1.734723475976807e-18,0.0,-0.0015386709763461795,0.14599394533091306,2.3878025678102064e-06,18.95177763531417,0.0008445426666986982,0.006522671328213159,-0.0471597965341326,0.6323756315759421,64.6458737880544,0.6344009616982066,0.6278088174599963,0.8260459225821972,0.8754121636920488
555,block03_exact_spectrum_057,exact_spectrum,2,57,20262979,13,12,unchanged_rank_permutation,False,1.6834275912645545e-16,2.340723313756238e-16,0.01758757156007784,0.019412024070548484,3.8068257216869256e-16,-0.008493854574133756,0.09153818400490353,0.0,2.220446049250313e-16,-0.0028714047144566862,0.15736941333474802,-3.0788609490153834e-06,20.848919435900257,-0.00048819107141180856,0.08494829656134506,0.04822296987748276,0.7337911726751466,108.64023351238697,0.5592360320214399,0.4750891160685267,0.5783878516985319,0.5385287086441484
556,block03_exact_spectrum_058,exact_spectrum,2,58,20262980,22,21,unchanged_rank_permutation,False,1.4608552121798348e-16,1.5468016190225374e-16,0.028073050512193554,0.0328807654642039,2.4982160711197844e-16,-0.008493854574133756,0.09153818400490352,0.0,0.0,-0.0030968494841977752,0.13897529697033337,-2.0864742056536276e-06,18.21368341184468,-0.0007136358411528976,-0.041865833284027265,-0.08426902520918678,0.5484543904888943,82.62983973443983,0.6047991719986185,0.6350202172548545,0.6923615693854315,0.7598568266410164
557,block03_exact_spectrum_059,exact_spectrum,2,59,20262981,22,21,unchanged_rank_permutation,False,1.8564124837661223e-16,4.0533186865290575e-16,0.025530069338884798,0.027898932886434986,4.4241558037390903e-16,-0.008493854574133751,0.09153818400490353,5.204170427930421e-18,2.220446049250313e-16,-0.004113361864833297,0.15304406983572091,3.1868589414425056e-06,19.765275951796095,-0.0017301482217884196,0.055128181191594905,-0.006259469593222544,0.7108592087819762,105.16557147610273,0.48687180086747245,0.4274686665031912,0.6175851691818386,0.6228806896039355
558,block03_exact_spectrum_060,exact_spectrum,2,60,20262982,18,16,unchanged_rank_permutation,False,2.414603914011243e-16,3.595060526544646e-16,0.041490569524449294,0.03697229512856179,3.976777035617723e-16,-0.00849385457413376,0.09153818400490352,-3.469446951953614e-18,0.0,-0.002344847995113157,0.12733007195341464,-7.474338589926841e-07,16.563210561224658,3.83656479317207e-05,-0.12215123803611938,-0.167249994966307,0.5262738564663979,74.47891998916077,0.5824708383321872,0.6835726021236855,0.6441869840890774,0.7728089159607555
559,block03_exact_spectrum_061,exact_spectrum,2,61,20262983,16,15,unchanged_rank_permutation,False,1.719638371866826e-16,3.1809057126982536e-16,0.028563414258601094,0.029926408965632086,3.631767580638102e-16,-0.00849385457413376,0.09153818400490352,-3.469446951953614e-18,0.0,-0.0049848317183731495,0.13246603798440057,1.506200830736013e-06,15.995306095392682,-0.002601618075328272,-0.08674246654466,-0.19580257811630164,0.5119582246353936,70.92883797164174,0.5196636860586203,0.5754355732858242,0.6585220281097718,0.7413203456010953
560,block03_exact_spectrum_062,exact_spectrum,2,62,20262984,11,10,unchanged_rank_permutation,False,2.2165716976050869e-16,3.675503122359973e-16,0.026538577757910464,0.02706718388616295,4.0640630236769226e-16,-0.008493854574133755,0.09153818400490352,1.734723475976807e-18,0.0,-0.005029608820375507,0.12392077736350458,1.7407956417914746e-07,14.665699080718424,-0.002646395177330629,-0.14565585865722208,-0.26265134780802457,0.4649707183504921,66.77595175827773,0.5332632705688084,0.6386938885028732,0.7000355466644635,0.8564670638267475
561,block03_exact_spectrum_063,exact_spectrum,2,63,20262985,17,16,unchanged_rank_permutation,False,1.808016080586893e-16,2.0343530011037011e-16,0.026869784846970002,0.03285081700011548,4.0499308920890937e-16,-0.00849385457413375,0.09153818400490352,6.938893903907228e-18,0.0,-0.0010287838946341373,0.15096821004503716,5.370423814857357e-07,20.276838751092924,0.0013544297484107404,0.04081662918109208,0.019460418596014106,0.5509882417370112,88.0752380319394,0.5307890984451106,0.484337016432914,0.7093073424624525,0.6865485167695605
562,block03_exact_spectrum_064,exact_spectrum,2,64,20262986,26,25,unchanged_rank_permutation,False,1.8276464399363287e-16,2.524976881236705e-16,0.029688635770092453,0.03245097424824995,3.882323326209537e-16,-0.00849385457413376,0.09153818400490352,-3.469446951953614e-18,0.0,-0.001331506823066033,0.14593026709912638,1.1922399734767415e-06,18.72113057402195,0.0010517068199788447,0.006083655971664603,-0.05875605927209182,0.5599642643078776,69.46227042117877,0.5544479985401513,0.5479338811156723,0.6381084713652609,0.693744425583695
563,block03_exact_spectrum_065,exact_spectrum,2,65,20262987,16,14,unchanged_rank_permutation,False,1.9499994821188048e-16,3.4994130895056723e-16,0.030735616981081904,0.03009798783599213,4.293839620362077e-16,-0.008493854574133751,0.09153818400490352,5.204170427930421e-18,0.0,-0.0010076733076456157,0.15836538084016882,1.88207214275476e-06,20.27851393471041,0.001375540335399262,0.09181477223497714,0.019544641951186437,0.7697115921760849,85.72429682154248,0.6653604941534765,0.5584246151149623,0.885732830636127,0.8605975791661353
564,block03_exact_spectrum_066,exact_spectrum,2,66,20262988,10,9,unchanged_rank_permutation,False,2.1744766216666677e-16,3.5237133541767005e-16,0.03539752604948676,0.028492052706044046,3.5975794510308724e-16,-0.008493854574133753,0.09153818400490352,3.469446951953614e-18,0.0,-0.0012446485229935234,0.13587403098241146,3.1209211371511403e-06,17.843845329164996,0.0011385651200513543,-0.06324681945840072,-0.1028634072629997,0.5660309919523195,84.87605601403716,0.5567080003425633,0.5998856571027403,0.6384858360882439,0.7066349930488512
565,block03_exact_spectrum_067,exact_spectrum,2,67,20262989,20,19,unchanged_rank_permutation,False,2.0436220991309287e-16,2.865654745782812e-16,0.03507417968153914,0.032914615379603655,3.6732508023503237e-16,-0.008493854574133758,0.09153818400490352,-1.734723475976807e-18,0.0,-0.0022535198597344484,0.1541488544716515,-1.1895799985041588e-06,17.937540427724706,0.00012969378331042928,0.06274487228435732,-0.09815269049049824,0.6003854203055544,71.67535439850117,0.69385170146297,0.6136710639287399,0.8035892262307348,0.8883345777240361
566,block03_exact_spectrum_068,exact_spectrum,2,68,20262990,22,21,unchanged_rank_permutation,False,2.019155176367183e-16,4.067450850876933e-16,0.041221964591741544,0.02966922097238676,4.713938092045827e-16,-0.00849385457413376,0.09153818400490352,-3.469446951953614e-18,0.0,-0.0018523839737317929,0.1514828416030404,1.4111290192292548e-06,18.839762024573993,0.0005308296693130848,0.04436464159583431,-0.052791615320890606,0.611919395438913,93.11844156334809,0.5915106190123575,0.5382830506832381,0.6493068849360849,0.688042882339834
567,block03_exact_spectrum_069,exact_spectrum,2,69,20262991,11,9,unchanged_rank_permutation,False,1.7811503282990708e-16,2.958638164193756e-16,0.03044323928476228,0.03670662058112888,3.999222134823699e-16,-0.008493854574133755,0.09153818400490352,1.734723475976807e-18,0.0,-0.003026803448576962,0.14807550663427493,-7.20085320271956e-07,18.260890383635463,-0.0006435898055320841,0.020873531145340074,-0.08189559610550623,0.6179668643142741,85.10202014157171,0.6834476527453511,0.6545463193338648,0.7748082138261513,0.8721953645287998
568,block03_exact_spectrum_070,exact_spectrum,2,70,20262992,11,10,unchanged_rank_permutation,False,1.676305982850848e-16,2.5662718135756627e-16,0.026477410379884825,0.03376306248862627,3.811413147162858e-16,-0.008493854574133753,0.09153818400490352,3.469446951953614e-18,0.0,-0.0019512457191832684,0.1423392713311704,1.3145280057491919e-06,19.367046823975777,0.0004319679238616093,-0.018673662867132568,-0.02628127073926878,0.5584120053574215,79.5373799030593,0.7503010469803716,0.7706166883936498,1.0337821032911996,1.0755049618183221
569,block03_exact_spectrum_071,exact_spectrum,2,71,20262993,11,10,unchanged_rank_permutation,False,1.8664803939549426e-16,3.2389400148782277e-16,0.018445977125809324,0.02500341628575494,4.240789806856019e-16,-0.008493854574133756,0.09153818400490353,0.0,2.220446049250313e-16,-0.0014606510429984523,0.1555191042292103,2.701213116522557e-06,20.701730433263265,0.0009225626000464253,0.0721917534083576,0.04082273534965464,0.6100842710458468,95.18780990872457,0.6447877239749159,0.571728928164631,0.8215386461544408,0.7797728023955516
570,block03_exact_spectrum_072,exact_spectrum,2,72,20262994,17,16,unchanged_rank_permutation,False,1.7613224342150597e-16,2.2532630487693793e-16,0.030399721345219066,0.03247659069600531,3.694142782968088e-16,-0.008493854574133746,0.09153818400490353,1.0408340855860843e-17,2.220446049250313e-16,-0.003807253290329224,0.14231955650085865,1.7794034556145692e-06,17.44820831385342,-0.0014240396472843461,-0.018809582364514688,-0.12275488453875971,0.6007972997982711,83.44881247055704,0.6028597914211431,0.624186812957278,0.7114487156033542,0.7983524242061655
571,block03_exact_spectrum_073,exact_spectrum,2,73,20262995,18,17,unchanged_rank_permutation,False,2.0098522023061536e-16,3.4815329141886563e-16,0.029116066719750533,0.029106024526256654,4.2069298062347246e-16,-0.008493854574133753,0.09153818400490352,3.469446951953614e-18,0.0,-0.001628829281029047,0.1447706179052126,1.0253196459646561e-06,18.422337960204857,0.0007543843620158306,-0.0019112865707546778,-0.07377848199264314,0.6453974922876864,77.79369465817965,0.6451189617212595,0.6471597796378138,0.8256757915798054,0.922309215997219
572,block03_exact_spectrum_074,exact_spectrum,2,74,20262996,20,19,unchanged_rank_permutation,False,1.956308645192984e-16,3.0262479093498733e-16,0.03362086100683781,0.027597202311961534,3.1128961213187165e-16,-0.008493854574133756,0.09153818400490352,0.0,0.0,-0.0018410984366710008,0.14786458838131716,-4.0211030892016577e-07,18.812862397941046,0.0005421152063738769,0.019419402325698165,-0.054144050232660335,0.530791558660382,80.40355195422678,0.6925629713961922,0.6651285377836225,0.7903833459678462,0.8543489729848515
573,block03_exact_spectrum_075,exact_spectrum,2,75,20262997,20,19,unchanged_rank_permutation,False,1.764206053853676e-16,2.861629736791235e-16,0.024862398222329496,0.031004121236723765,4.2398902802795304e-16,-0.008493854574133753,0.09153818400490353,3.469446951953614e-18,2.220446049250313e-16,-0.0048305837423329185,0.15698413794253635,3.6096931743128424e-07,20.93542292234645,-0.002447370099288041,0.0822921013603255,0.05257211333051237,0.5930223687005212,80.94123322057294,0.7786748901515415,0.6780899727045749,1.115269925783266,1.025890239018132
574,block03_exact_spectrum_076,exact_spectrum,2,76,20262998,15,14,unchanged_rank_permutation,False,2.3063890953382456e-16,3.761795675641563e-16,0.03130243325902049,0.021499651034522466,4.0830196323168174e-16,-0.008493854574133756,0.09153818400490352,0.0,0.0,-0.0038278169551682283,0.14086993622453167,-2.3903018630938876e-06,17.050167500087614,-0.0014446033121233506,-0.028803665815256174,-0.1427672178024011,0.7242264337030787,74.27527701258887,0.5709993109925919,0.5936568070269289,0.6064225884732757,0.6619201208673577
575,block03_exact_spectrum_077,exact_spectrum,2,77,20262999,16,15,unchanged_rank_permutation,False,1.967744629490896e-16,2.380803063061391e-16,0.03416423093718557,0.0317809267422408,3.604474976529156e-16,-0.008493854574133755,0.09153818400490352,1.734723475976807e-18,0.0,-0.004269624382452031,0.14474220118656875,-1.939979195005106e-06,18.4126182490395,-0.001886410739407153,-0.0021071992950456586,-0.07426716077215612,0.5947349381996081,91.2343757420857,0.7710011232115813,0.7738099053907975,0.9566721527615692,1.0509565141478137
576,block03_exact_spectrum_078,exact_spectrum,2,78,20263000,20,18,unchanged_rank_permutation,False,2.255584168331995e-16,4.094645269728973e-16,0.02363911610485192,0.026624674039434436,4.546027880623086e-16,-0.008493854574133756,0.09153818400490353,0.0,2.220446049250313e-16,-0.0025304192713212883,0.13562237575232503,1.3126157960662128e-06,16.70732661993177,-0.00014720562827641058,-0.06498180027466804,-0.16000425911273153,0.5420971317423466,63.595455577498015,0.5759316226275925,0.6266803090815266,0.7323235454534806,0.8237380332709234
577,block03_exact_spectrum_079,exact_spectrum,2,79,20263001,18,17,unchanged_rank_permutation,False,1.5935862077688668e-16,1.6698752602031827e-16,0.032004114390908334,0.03748707032795041,2.971224953208323e-16,-0.008493854574133751,0.09153818400490352,5.204170427930421e-18,0.0,-0.004699691511768264,0.13203755955058213,5.429010269138283e-07,16.347163423925334,-0.002316477868723386,-0.08969651547344204,-0.1781122160319928,0.49236316411574904,61.624888168440606,0.5460124026339985,0.5940225787641357,0.6920573634669064,0.7589521182533346
578,block03_exact_spectrum_080,exact_spectrum,2,80,20263002,8,7,unchanged_rank_permutation,False,2.0259333118171307e-16,2.770724786425609e-16,0.03060448608651034,0.0369372785565618,4.031937343217582e-16,-0.008493854574133753,0.09153818400490352,3.469446951953614e-18,0.0,-0.003222403967145611,0.1409264530161573,1.2259722693593341e-06,16.5823978292186,-0.0008391903241007333,-0.028414023409518152,-0.16628531499321386,0.8665261557292789,103.57744274291694,0.6065503795308941,0.6352938636433889,0.8035615647259261,0.9397699949104223
579,block03_exact_spectrum_081,exact_spectrum,2,81,20263003,17,16,unchanged_rank_permutation,False,1.9405237353619104e-16,3.125771032203548e-16,0.03412707388576364,0.031003370934720473,4.422775161230806e-16,-0.008493854574133751,0.09153818400490352,5.204170427930421e-18,0.0,-0.004038896081128045,0.1328500999235257,2.164381269983659e-06,15.895202092089548,-0.0016556824380831677,-0.08409463722511157,-0.20083551596047344,0.6511773806965497,87.51031484761657,0.5850617671333336,0.6479595546775921,0.6072411396237891,0.6045123325822812
580,block03_exact_spectrum_082,exact_spectrum,2,82,20263004,17,16,unchanged_rank_permutation,False,1.5192620056601419e-16,1.4631782502203432e-16,0.03166245783630195,0.031046338797371387,2.480816847886494e-16,-0.00849385457413375,0.09153818400490352,6.938893903907228e-18,0.0,-0.0025149161421919013,0.1456825976717529,-3.2604446041908316e-07,18.120014641710597,-0.00013170249914702366,0.004376154382600417,-0.0889784182651,0.6628155704916785,79.24465050560438,0.5139100713819053,0.5095076499055777,0.6834597282180711,0.7620813648125779
