mG_eV,phase,index,scale,scenario,c,beta2,nu0,direct_potential_eV4,direct_chi,direct_y,leading_chi,leading_y,precision_force_over_2U,neglected_force_over_2U,common_split_over_s,B_over_s
1e-6,zero,701,1,B_squared,0.0,2.5809336573074397977033670715594832098240346977039e-22,0.0,-1.8555441807838485899498769749539584040868072352549e-16,-1.1338073614510741903722010497237561995330787031454e-16,0.0,-1.1338073614510741903722010497237561995330787031454e-16,0.0,2.9761222848432249800106121656357793251099389737561e-107,4.0700667656849753570095129061702125726268798425815e-87,0.0,1.6157798525545657320193036874263014222821716788699e-28
1e-6,zero,701,1,local_only,0.0,0.0,7.7753293424342924579903266400969561294222887209485e-23,0.0000000000000097351248456358973705143637794479022542698293234847,-6.9107887339900254671748584855157815082838660652891e-17,0.0,-6.9107887339900254671748584855157815082838660652891e-17,0.0,2.8535020831005521576180552495577673440098923076327e-163,2.4413441361297759515353427740523418312370268098066e-223,0.0,0.0
1e-6,zero,701,1,mixed,3.8191944239583843196106561910516963265194591467989e-21,1.1171205382375485691551887324660449714163732273644e-22,-4.3617701189265543057018905542007314872368936727272e-23,0.00000000000047813348804766230906040495171265470855537894786789,-4.9291038018602946001848536594686758030324561046191e-17,0.0,-4.9291038018602946001848536594686758030324561046191e-17,0.0,3.1249300565011585339779705150603912744299527032585e-107,1.303003218742124106813526977502818981915392173318e-55,3.8633077337972664913725619610469633142501610636354e-55,1.0630257535086496694513913572272360553526813078814e-28
1e-6,zero,701,1,contact_finite_shift,8.9935868693213566235992871595733494140619521843975e-21,0.0,-8.9935868693213566235992871595733494140619521843975e-21,0.000000000000012931752610141118800193549084381018152773245102387,0.0000000000000079017877653812254608622006173107159130263854547603,0.0,0.0000000000000079017877653812254608622006173107159130263854547603,0.0,3.2932218996345085072652804011461701776637473214873e-107,7.2254985979987298285216287857396579575326958633196e-55,9.0974665989419501248450652631105910303310244401737e-55,0.0
1e-6,zero,701,1,B_finite_shift,0.0,2.5809336573074397977033670715594832098240346977039e-22,-1.2904668286537198988516835357797416049120173488519e-22,-0.000000000000016342883751426757801761216852411649611249650860454,1.3172171927235471410123915037847531784544903489673e-18,0.0,1.3172171927235471410123915037847531784544903489673e-18,0.0,2.9761222848432249800106121656357793251099389737561e-107,4.0700667656849753570095129061702125726268798425815e-87,0.0,1.6157798525545657320193036874263014222821716788699e-28
1e-6,zero,701,2,contact_positive,8.9935868693213566235992871595733494140619521843975e-21,0.0,0.0,0.0000000000011389765428299709838498247430476801919086889388511,-9.1800168632631234817009864094473873922349551819446e-17,0.0,-9.1800168632631234817009864094473873922349551819446e-17,0.0,2.8372584929463033699786727650313513842358000409514e-107,7.2254985979987298285216287865618067469187088358011e-55,9.0974665989419501248450652631105910303310244401737e-55,0.0
1e-6,zero,701,2,contact_negative,-7.5151890277890788224596783114243056747640970307979e-21,0.0,0.0,-0.00000000000095174752209079767143615492227271906447164418177968,7.6709729953294593477227420681683648072100310424468e-17,0.0,7.6709729953294593477227420681683648072100310424468e-17,0.0,1.3293445320186075884295523094380850598688686110188e-107,5.0452393100306387111895253733902200985709355560173e-55,7.6019926374720405152814928910924116828793491897342e-55,0.0
1e-6,zero,701,2,B_squared,0.0,2.5809336573074397977033670715594832098240346977039e-22,0.0,-1.8555441807838485899498769749539584040868072352549e-16,-1.1338073614510741903722010497237561995330787031454e-16,0.0,-1.1338073614510741903722010497237561995330787031454e-16,0.0,8.948261831992410789141631828176885256885931298939e-107,4.0700667656849753570095129061702125726268798425815e-87,0.0,1.6157798525545657320193036874263014222821716788699e-28
1e-6,zero,701,2,local_only,0.0,0.0,7.7753293424342924579903266400969561294222887209485e-23,0.0000000000000097351248456358973705143637794479022542698293234847,-6.9107887339900254671748584855157815082838660652891e-17,0.0,-6.9107887339900254671748584855157815082838660652891e-17,0.0,2.8535020831005521576180552495577673440098923076327e-163,2.4413441361297759515353427740523418312370268098066e-223,0.0,0.0
1e-6,zero,701,2,mixed,3.8191944239583843196106561910516963265194591467989e-21,1.1171205382375485691551887324660449714163732273644e-22,-4.3617701189265543057018905542007314872368936727272e-23,0.00000000000047813348804766230906040495171265470855537894786789,-4.9291038018602946001848536594686758030324561046191e-17,0.0,-4.9291038018602946001848536594686758030324561046191e-17,0.0,9.5593586424526140039143940172940826165570592997776e-108,1.3030032187421241068135269776510803792882498326452e-55,3.8633077337972664913725619610469633142501610636354e-55,1.0630257535086496694513913572272360553526813078814e-28
1e-6,zero,701,2,contact_finite_shift,8.9935868693213566235992871595733494140619521843975e-21,0.0,-8.9935868693213566235992871595733494140619521843975e-21,0.000000000000012931752610141118800193549084381018152773245102387,0.0000000000000079017877653812254608622006173107159130263854547603,0.0,0.0000000000000079017877653812254608622006173107159130263854547603,0.0,2.8372584929463033699786727650313513842358000409514e-107,7.2254985979987298285216287865618067469187088358011e-55,9.0974665989419501248450652631105910303310244401737e-55,0.0
1e-6,zero,701,2,B_finite_shift,0.0,2.5809336573074397977033670715594832098240346977039e-22,-1.2904668286537198988516835357797416049120173488519e-22,-0.000000000000016342883751426757801761216852411649611249650860454,1.3172171927235471410123915037847531784544903489673e-18,0.0,1.3172171927235471410123915037847531784544903489673e-18,0.0,8.948261831992410789141631828176885256885931298939e-107,4.0700667656849753570095129061702125726268798425815e-87,0.0,1.6157798525545657320193036874263014222821716788699e-28
1e-6,zero,701,10,contact_positive,8.9935868693213566235992871595733494140619521843975e-21,0.0,0.0,0.0000000000011389765428299709838498247430476801919086889388511,-9.1800168632631234817009864094473873922349551819446e-17,0.0,-9.1800168632631234817009864094473873922349551819446e-17,0.0,6.9409236849247941673198836013645530695487331982213e-107,7.2254985979987298285216287884707771191717252473027e-55,9.0974665989419501248450652631105910303310244401737e-55,0.0
1e-6,zero,701,10,contact_negative,-7.5151890277890788224596783114243056747640970307979e-21,0.0,0.0,-0.00000000000095174752209079767143615492227271906447164418177968,7.6709729953294593477227420681683648072100310424468e-17,0.0,7.6709729953294593477227420681683648072100310424468e-17,0.0,3.6315399696449659356978158623245570465522565181776e-107,5.0452393100306387111895253747231678852388796481917e-55,7.6019926374720405152814928910924116828793491897342e-55,0.0
1e-6,zero,701,10,B_squared,0.0,2.5809336573074397977033670715594832098240346977039e-22,0.0,-1.8555441807838485899498769749539584040868072352549e-16,-1.1338073614510741903722010497237561995330787031454e-16,0.0,-1.1338073614510741903722010497237561995330787031454e-16,0.0,4.4283231001966394200725011367139619459858032871228e-107,4.0700667656849753570095129061702125726268798425815e-87,0.0,1.6157798525545657320193036874263014222821716788699e-28
1e-6,zero,701,10,local_only,0.0,0.0,7.7753293424342924579903266400969561294222887209485e-23,0.0000000000000097351248456358973705143637794479022542698293234847,-6.9107887339900254671748584855157815082838660652891e-17,0.0,-6.9107887339900254671748584855157815082838660652891e-17,0.0,2.8535020831005521576180552495577673440098923076327e-163,2.4413441361297759515353427740523418312370268098066e-223,0.0,0.0
1e-6,zero,701,10,mixed,3.8191944239583843196106561910516963265194591467989e-21,1.1171205382375485691551887324660449714163732273644e-22,-4.3617701189265543057018905542007314872368936727272e-23,0.00000000000047813348804766230906040495171265470855537894786789,-4.9291038018602946001848536594686758030324561046191e-17,0.0,-4.9291038018602946001848536594686758030324561046191e-17,0.0,2.8193647383893068092947925122727089252237578460146e-106,1.3030032187421241068135269779953326832355474065715e-55,3.8633077337972664913725619610469633142501610636354e-55,1.0630257535086496694513913572272360553526813078814e-28
1e-6,zero,701,10,contact_finite_shift,8.9935868693213566235992871595733494140619521843975e-21,0.0,-8.9935868693213566235992871595733494140619521843975e-21,0.000000000000012931752610141118800193549084381018152773245102387,0.0000000000000079017877653812254608622006173107159130263854547603,0.0,0.0000000000000079017877653812254608622006173107159130263854547603,0.0,6.9409236849247941673198836013645530695487331982213e-107,7.2254985979987298285216287884707771191717252473027e-55,9.0974665989419501248450652631105910303310244401737e-55,0.0
1e-6,zero,701,10,B_finite_shift,0.0,2.5809336573074397977033670715594832098240346977039e-22,-1.2904668286537198988516835357797416049120173488519e-22,-0.000000000000016342883751426757801761216852411649611249650860454,1.3172171927235471410123915037847531784544903489673e-18,0.0,1.3172171927235471410123915037847531784544903489673e-18,0.0,4.4283231001966394200725011367139619459858032871228e-107,4.0700667656849753570095129061702125726268798425815e-87,0.0,1.6157798525545657320193036874263014222821716788699e-28
1e-6,zero,1024,0.5,contact_positive,8.9935868693213566235992871595733494140619521843975e-21,0.0,0.0,0.0000000000011389175134502839686506173558761264231296209624494,-1.215917229066389709729566061174358904899131338831e-16,0.0,-1.215917229066389709729566061174358904899131338831e-16,0.0,1.7822827516413113995721679962656787309990037371438e-107,2.1656389541436372742940563473786960883343487532575e-54,9.1330966463099709782272797729244260731530710839837e-55,0.0
1e-6,zero,1024,0.5,contact_negative,-7.5151890277890788224596783114243056747640970307979e-21,0.0,0.0,-0.00000000000095169819617078523407791313299237961384803943437551,1.016040424288353045116486708652546482175986461215e-16,0.0,1.016040424288353045116486708652546482175986461215e-16,0.0,5.2714131900855642300534216080577458181024643362844e-108,1.5121678642087585471285764061918048685854966618261e-54,7.6317656907521675297515625499779450748265388510001e-55,0.0
1e-6,zero,1024,0.5,B_squared,0.0,2.5809336573074397977033670715594832098240346977039e-22,0.0,-2.4774041275349072670669453848259444778469061597269e-16,-1.115978826677371377423026384913452693537558900023e-16,0.0,-1.115978826677371377423026384913452693537558900023e-16,0.0,1.5445152197576584755760604723493549110604834225371e-107,7.0744578324679387125365535958173637069782061318336e-87,0.0,1.6189408454487778691397938015462740522291128688399e-28
1e-6,zero,1024,0.5,local_only,0.0,0.0,7.7753293424342924579903266400969561294222887209485e-23,0.0000000000000096971461651492799257207430843021598493758813484056,-6.8291241632495860409468778778285911097074499852154e-17,0.0,-6.8291241632495860409468778778285911097074499852154e-17,0.0,1.7729242017111138709281636919543393079113984835629e-162,0.0,0.0,0.0
1e-6,zero,1024,0.5,mixed,3.8191944239583843196106561910516963265194591467989e-21,1.1171205382375485691551887324660449714163732273644e-22,-4.3617701189265543057018905542007314872368936727272e-23,0.00000000000047810280956422662449741215900137246209428429263994,-6.1628681473227971589032800360892163672969670598285e-17,0.0,-6.1628681473227971589032800360892163672969670598285e-17,0.0,7.5572008636446222643478532081472246956028578863188e-107,3.9053838148471297065051382057305903595531988410084e-55,3.878438301857658908562269492611742579010208268541e-55,1.0651053789278506853346506151590922746708139326802e-28
1e-6,zero,1024,0.5,contact_finite_shift,8.9935868693213566235992871595733494140619521843975e-21,0.0,-8.9935868693213566235992871595733494140619521843975e-21,0.000000000000017265650489168230111649127957281692521836755781462,0.0000000000000077775362366477901477997623601982665852129060377359,0.0,0.0000000000000077775362366477901477997623601982665852129060377359,0.0,1.7822827516413113995721679962656787309990037371438e-107,2.1656389541436372742940563473786960883343487532575e-54,9.1330966463099709782272797729244260731530710839837e-55,0.0
1e-6,zero,1024,0.5,B_finite_shift,0.0,2.5809336573074397977033670715594832098240346977039e-22,-1.2904668286537198988516835357797416049120173488519e-22,-0.000000000000016342036753921658405200944848490557858111243934347,1.7446886023319467358514464952476114161443938662117e-18,0.0,1.7446886023319467358514464952476114161443938662117e-18,0.0,1.5445152197576584755760604723493549110604834225371e-107,7.0744578324679387125365535958173637069782061318336e-87,0.0,1.6189408454487778691397938015462740522291128688399e-28
1e-6,zero,1024,1,contact_positive,8.9935868693213566235992871595733494140619521843975e-21,0.0,0.0,0.0000000000011389175134502839686506173558761264231296209624494,-1.215917229066389709729566061174358904899131338831e-16,0.0,-1.215917229066389709729566061174358904899131338831e-16,0.0,8.4409793583526207936225760230236798661322432193611e-107,2.1656389541436372742940563475215993200838422107338e-54,9.1330966463099709782272797729244260731530710839837e-55,0.0
1e-6,zero,1024,1,contact_negative,-7.5151890277890788224596783114243056747640970307979e-21,0.0,0.0,-0.00000000000095169819617078523407791313299237961384803943437551,1.016040424288353045116486708652546482175986461215e-16,0.0,1.016040424288353045116486708652546482175986461215e-16,0.0,9.5486606943679295479634053281640947866244512905089e-107,1.5121678642087585471285764062915877406702902732483e-54,7.6317656907521675297515625499779450748265388510001e-55,0.0
1e-6,zero,1024,1,B_squared,0.0,2.5809336573074397977033670715594832098240346977039e-22,0.0,-2.4774041275349072670669453848259444778469061597269e-16,-1.115978826677371377423026384913452693537558900023e-16,0.0,-1.115978826677371377423026384913452693537558900023e-16,0.0,1.0166592465342724619906670538303171693672479929104e-106,7.0744578324679387125365535958173637069782061318336e-87,0.0,1.6189408454487778691397938015462740522291128688399e-28
