model,N,z,chi,t_Gyr,k,delta_k,delta_log_Mhol2,delta_log_s,log_R,delta_log_R,mass_delta_g_inverse2,anomaly_delta_g_inverse2,physical_uv_delta_f,matched_delta_g_inverse2,holomorphic_uv_delta_alpha,physical_uv_delta_alpha,split_delta_alpha,taylor_delta_alpha,shape_chi,shape_time,shape_matched,kahler_delta_g_inverse2,konishi_delta_g_inverse2
shift,-1.4989269340057152,3.476882501543707,137.86482526719965,1.8084673663207742,0.0,0.0,0.013778973889496915,0.013778973889496915,1.1637723206548961e-90,1.1386847561521478e-90,-0.00017451274298258676,0.0,-0.0,-0.00017451274298258676,1.600329048564975e-05,1.600329048564975e-05,2.2042031447860528e-94,1.6114054878366332e-05,0.8944182834486389,0.89871626453431,0.8951404854143991,-0.00017451274298258676,-0.00017451274298258684
shift,-1.497316915816665,3.469680438567917,137.86721234685677,1.8128106577291145,0.0,0.0,0.013761687520038876,0.013761687520038876,1.1582614479868094e-90,1.133173883484061e-90,-0.00017429380855579088,0.0,-0.0,-0.00017429380855579088,1.59832132857309e-05,1.59832132857309e-05,2.1935354133584159e-94,1.6093699291954014e-05,0.8932884551223008,0.8976316456012013,0.8940174717131082,-0.00017429380855579088,-0.00017429380855579077
shift,-1.4957068976276147,3.4624899617150784,137.86959928788409,1.817164205853286,0.0,0.0,0.013744402753518153,0.013744402753518153,1.1527769872779894e-90,1.127689422775241e-90,-0.00017407489443043323,0.0,-0.0,-0.00017407489443043323,1.5963137948344658e-05,1.5963137948344658e-05,2.1829188096054486e-94,1.607334594573333e-05,0.892158751090876,0.8965471265094036,0.8928945621921636,-0.00017407489443043323,-0.00017407489443043323
shift,-1.4940968794385645,3.455311052346333,137.87198608964712,1.8215280337240156,0.0,0.0,0.013727119594398554,0.013727119594398554,1.1473188119135888e-90,1.1222312474108404e-90,-0.00017385600066304865,0.0,-0.0,-0.00017385600066304865,1.594306447867528e-05,1.594306447867528e-05,2.1723530884268877e-94,1.6052994844856185e-05,0.8910291716403339,0.8954627074381114,0.8917717571415453,-0.00017385600066304865,-0.00017385600066304848
shift,-1.4924868612495144,3.448143691852805,137.8743727515085,1.8259021644153437,0.0,0.0,0.013709838047164458,0.013709838047164458,1.141886795885924e-90,1.1167992313831757e-90,-0.00017363712731043246,0.0,-0.0,-0.00017363712731043246,1.5922992881930906e-05,1.5922992881930906e-05,2.1618380058978253e-94,1.603264599449836e-05,0.8898997170579691,0.8943783885673173,0.8906490568525696,-0.00017363712731043246,-0.00017363712731043257
shift,-1.4908768430604642,3.4409878616555547,137.87675927282808,1.8302866210446354,0.0,0.0,0.01369255811631958,0.01369255811631958,1.1364808137911497e-90,1.1113932492884013e-90,-0.00017341827442962486,0.0,-0.0,-0.00017341827442962486,1.5902923163342138e-05,1.5902923163342138e-05,2.1513733192622687e-94,1.6012299399858044e-05,0.8887703876323205,0.8932941700778992,0.889526461617809,-0.00017341827442962486,-0.00017341827442962494
shift,-1.489266824871414,3.4338435432055316,137.8791456529627,1.834681426772607,0.0,0.0,0.013675279806388822,0.013675279806388822,1.131100740826915e-90,1.1060131763241666e-90,-0.00017319944207793442,0.0,-0.0,-0.00017319944207793442,1.588285532816418e-05,1.588285532816418e-05,2.1409587869286055e-94,1.599195506615802e-05,0.8876411836532918,0.8922100521515214,0.8884039717312121,-0.00017319944207793442,-0.0001731994420779345
shift,-1.4876568066823639,3.426710717983526,137.88153189126646,1.839086604803343,0.0,0.0,0.013658003121916423,0.013658003121916423,1.125746452788875e-90,1.1006588882861266e-90,-0.0001729806303129146,0.0,-0.0,-0.0001729806303129146,1.5862789381674696e-05,1.5862789381674696e-05,2.130594168462849e-94,1.5971612998643474e-05,0.8865121054120301,0.8911260349707314,0.887281587487984,-0.0001729806303129146,-0.0001729806303129146
shift,-1.4860467884933137,3.4195893675001194,137.88391798709046,1.8435021783843155,0.0,0.0,0.013640728067467588,0.013640728067467588,1.120417826068308e-90,1.0953302615655596e-90,-0.00017276183919238435,0.0,-0.0,-0.00017276183919238435,1.5842725329175704e-05,1.5842725329175704e-05,2.1202792245840262e-94,1.5951273202583932e-05,0.8853831532010343,0.8900421187189274,0.8861593091846918,-0.00017276183919238435,-0.0001727618391923842
shift,-1.4844367703042636,3.4124794732956385,137.8863039397829,1.8479281708064035,0.0,0.0,0.013623454647627889,0.013623454647627889,1.115114737649042e-90,1.0900271731462936e-90,-0.0001725430687744207,0.0,-0.0,-0.0001725430687744207,1.5822663175992862e-05,1.5822663175992862e-05,2.1100137171582283e-94,1.5930935683272533e-05,0.8842543273141124,0.8889583035803277,0.8850371371192249,-0.0001725430687744207,-0.00017254306877442086
shift,-1.4828267521152134,3.4053810169401055,137.88868974868902,1.8523646054039113,0.0,0.0,0.013606182867003639,0.013606182867003639,1.1098370651047097e-90,1.0847495006019613e-90,-0.0001723243191173632,0.0,-0.0,-0.0001723243191173632,1.580260292747594e-05,1.580260292747594e-05,2.0997974091932954e-94,1.591060044602648e-05,0.8831256280464097,0.8878745897400245,0.8839150715908217,-0.0001723243191173632,-0.00017232431911736308
shift,-1.4812167339261633,3.3982939800331926,137.89107541315119,1.8568115055545853,0.0,0.0,0.013588912730221515,0.013588912730221515,1.1045846865957703e-90,1.079497122093022e-90,-0.00017210559027980947,0.0,-0.0,-0.00017210559027980947,1.578254458899834e-05,1.578254458899834e-05,2.0896300648330534e-94,1.589026749618658e-05,0.8819970556943811,0.8867909773839946,0.8827931129000421,-0.00017210559027980947,-0.0001721055902798093
shift,-1.479606715737113,3.391218344204172,137.89346093250882,1.8612688946796319,0.0,0.0,0.013571644241928736,0.013571644241928736,1.0993574808667312e-90,1.0742699163639828e-90,-0.0001718868823206172,0.0,-0.0,-0.0001718868823206172,1.5762488165957326e-05,1.5762488165957326e-05,2.0795114493519344e-94,1.5869936839117476e-05,0.8808686105558039,0.8857074666990237,0.8816712613487809,-0.0001718868823206172,-0.00017188688232061734
shift,-1.477996697548063,3.3841540911118697,137.89584630609826,1.865736796243734,0.0,0.0,0.013554377406794103,0.013554377406794103,1.0941553272436325e-90,1.0690677627408842e-90,-0.00017166819529891743,0.0,-0.0,-0.00017166819529891743,1.5742433663775232e-05,1.5742433663775232e-05,2.069441329150106e-94,1.5849608480208833e-05,0.8797402929298451,0.884624057872821,0.8805495172403351,-0.00017166819529891743,-0.00017166819529891746
shift,-1.4763866793590126,3.377101202444617,137.89823153325304,1.8702152337550673,0.0,0.0,0.013537112229506319,0.013537112229506319,1.0889781056307336e-90,1.0638905411279853e-90,-0.00017144952927409328,0.0,-0.0,-0.00017144952927409328,1.5722381087897505e-05,1.5722381087897505e-05,2.059419471747061e-94,1.5829282424873395e-05,0.8786121031169531,0.8835407510939167,0.8794278808792947,-0.00017144952927409328,-0.0001714495292740933
shift,-1.4747766611699624,3.3700596599202055,137.90061661330355,1.874704230765315,0.0,0.0,0.013519848714775887,0.013519848714775887,1.0838256965082715e-90,1.0587381320055232e-90,-0.000171230884305804,0.0,-0.0,-0.000171230884305804,1.5702330443794906e-05,1.5702330443794906e-05,2.0494456457772727e-94,1.5808958678549196e-05,0.8774840414189788,0.8824575465517379,0.8783063525716653,-0.000171230884305804,-0.0001712308843058039
shift,-1.4731666429809123,3.3630294452858362,137.90300154557727,1.8792038108696838,0.0,0.0,0.013502586867334037,0.013502586867334037,1.0786979809293636e-90,1.0536104164266153e-90,-0.00017101226045397128,0.0,-0.0,-0.00017101226045397128,1.568228173696227e-05,1.568228173696227e-05,2.039519620984203e-94,1.57886372466983e-05,0.8763561081391079,0.8813744444365971,0.8771849326247995,-0.00017101226045397128,-0.00017101226045397144
shift,-1.4715566247918621,3.3560105403180733,137.90538632939862,1.8837139977069186,0.0,0.0,0.013485326691933142,0.013485326691933142,1.0735948405173564e-90,1.048507276014608e-90,-0.00017079365777878465,0.0,-0.0,-0.00017079365777878465,1.5662234972918994e-05,1.5662234972918994e-05,2.0296411682151695e-94,1.5768318134807288e-05,0.8752283035818864,0.8802914449396639,0.8760636213474233,-0.00017079365777878465,-0.00017079365777878465
shift,-1.469946606602812,3.3490029268227985,137.90777096408908,1.8882348149593164,0.0,0.0,0.013468068193346523,0.013468068193346523,1.0685161574630049e-90,1.0434285929602565e-90,-0.0001705750763406989,0.0,-0.0,-0.0001705750763406989,1.5642190157208797e-05,1.5642190157208797e-05,2.0198100594158822e-94,1.5748001348387028e-05,0.8741006280532093,0.8792085482530065,0.8749424190496234,-0.0001705750763406989,-0.00017057507634069905
shift,-1.4683365884137618,3.342006586635163,137.91015544896695,1.8927662863527384,0.0,0.0,0.013450811376369665,0.013450811376369665,1.0634618145220885e-90,1.03837425001934e-90,-0.0001703565162004496,0.0,-0.0,-0.0001703565162004496,1.5622147295401144e-05,1.5622147295401144e-05,2.0100260676258344e-94,1.5727686892974107e-05,0.8729730818603978,0.8781257545695753,0.8738213260429268,-0.0001703565162004496,-0.0001703565162004496
shift,-1.4667265702247116,3.335021501619539,137.91253978334763,1.8973084356566243,0.0,0.0,0.013433556245818374,0.013433556245818374,1.0584316950121306e-90,1.0333441305093822e-90,-0.00017013797741902964,0.0,-0.0,-0.00017013797741902964,1.5602106393089092e-05,1.5602106393089092e-05,2.000288966971945e-94,1.570737477412865e-05,0.8718456653120805,0.8770430640832053,0.8727003426401798,-0.00017013797741902964,-0.0001701379774190297
shift,-1.4651165520356615,3.3280476536694747,137.91492396654334,1.9018612866840046,0.0,0.0,0.01341630280653082,0.01341630280653082,1.053425682810282e-90,1.0283381183075337e-90,-0.0001699194600577151,0.0,-0.0,-0.0001699194600577151,1.558206745589169e-05,1.558206745589169e-05,1.9905985326644678e-94,1.5687064997436728e-05,0.8707183787183265,0.8759604769886397,0.8715794691556826,-0.0001699194600577151,-0.0001699194600577153
shift,-1.4635065338466111,3.321085024707646,137.91730799786328,1.906424863291512,0.0,0.0,0.013399051063366507,0.013399051063366507,1.0484436623503083e-90,1.02335609784756e-90,-0.0001697009641780524,0.0,-0.0,-0.0001697009641780524,1.5562030489452737e-05,1.5562030489452737e-05,1.9809545409911535e-94,1.5666757568509157e-05,0.8695912223905768,0.8748779934815052,0.8704587059051199,-0.0001697009641780524,-0.00016970096417805232
shift,-1.461896515657561,3.3141335966858123,137.9196918766136,1.9109991893793905,0.0,0.0,0.013381801021206058,0.013381801021206058,1.0434855186198387e-90,1.0183979541170903e-90,-0.00016948248984185527,0.0,-0.0,-0.00016948248984185527,1.5541995499440588e-05,1.5541995499440588e-05,1.9713567693119306e-94,1.564645249298122e-05,0.8684641966416327,0.87379561375835,0.8693380532055498,-0.00016948248984185527,-0.00016948248984185535
shift,-1.4602864974685108,3.3071933515847647,137.92207560209727,1.9155842888915116,0.0,0.0,0.013364552684952683,0.013364552684952683,1.0385511371580949e-90,1.0134635726553465e-90,-0.00016926403711122365,0.0,-0.0,-0.00016926403711122365,1.5521962491549812e-05,1.5521962491549812e-05,1.9618049960545026e-94,1.5626149776514395e-05,0.8673373017857477,0.872713338016592,0.8682175113754969,-0.00016926403711122365,-0.0001692640371112236
shift,-1.4586764792794606,3.3002642714142842,137.9244591736142,1.9201801858153786,0.0,0.0,0.013347306059530885,0.013347306059530885,1.0336404040528706e-90,1.0085528395501222e-90,-0.00016904560604852708,0.0,-0.0,-0.00016904560604852708,1.550193147149972e-05,1.550193147149972e-05,1.952299000708505e-94,1.5605849424794856e-05,0.8662105381385472,0.8716311664545948,0.8670970807348694,-0.00016904560604852708,-0.00016904560604852706
shift,-1.4570664610904105,3.293346338213092,137.92684259046118,1.9247869041821388,0.0,0.0,0.013330061149887135,0.013330061149887135,1.028753205938046e-90,1.0036656414352976e-90,-0.00016882719671641334,0.0,-0.0,-0.00016882719671641334,1.548190244503512e-05,1.548190244503512e-05,1.9428385638206924e-94,1.558555144353424e-05,0.8650839060170693,0.8705490992716185,0.8659767616050018,-0.00016882719671641334,-0.00016882719671641334
shift,-1.4554564429013603,3.2864395340488044,137.92922585193182,1.9294044680665914,0.0,0.0,0.013312817960990219,0.013312817960990219,1.0238894299910633e-90,9.98801865488315e-91,-0.00016860880917781283,0.0,-0.0,-0.00016860880917781283,1.5461875417926758e-05,1.5461875417926758e-05,1.9334234669900509e-94,1.5565255838470052e-05,0.8639574057397886,0.8694671366678296,0.8648565543086797,-0.00016860880917781283,-0.00016860880917781272
shift,-1.4538464247123102,3.279543841017886,137.93160895731663,1.9340329015871973,0.0,0.0,0.013295576497830674,0.013295576497830674,1.0190489639301182e-90,9.939613994273699e-91,-0.0001683904434959315,0.0,-0.0,-0.0001683904434959315,1.5441850395970625e-05,1.5441850395970625e-05,1.9240534928623618e-94,1.554496261536502e-05,0.8628310376265786,0.8683852788443154,0.8637364591701006,-0.0001683904434959315,-0.00016839044349593142
shift,-1.45223640652326,3.2726592412456026,137.93399190590293,1.9386722289060843,0.0,0.0,0.013278336765421363,0.013278336765421363,1.0142316960117131e-90,9.891441315089648e-91,-0.00016817209973425792,0.0,-0.0,-0.00016817209973425792,1.5421827384988647e-05,1.5421827384988647e-05,1.9147284251254663e-94,1.552467178000775e-05,0.8617048019987503,0.8673035260031081,0.8626164765149124,-0.00016817209973425792,-0.00016817209973425798
shift,-1.4506263883342099,3.265785716885977,137.93637469697487,1.9433224742290571,0.0,0.0,0.013261098768797485,0.013261098768797485,1.0094375150280547e-90,9.843499505253064e-91,-0.00016795377795656368,0.0,-0.0,-0.00016795377795656368,1.5401806390828698e-05,1.5401806390828698e-05,1.9054480485042254e-94,1.5504383338212745e-05,0.8605786991790522,0.8662218783471475,0.8614966066702148,-0.00016795377795656368,-0.00016795377795656382
shift,-1.4490163701451597,3.2589232501217396,137.93875732981343,1.9479836618056015,0.0,0.0,0.013243862513016362,0.013243862513016362,1.0046663103043952e-90,9.795787458016468e-91,-0.00016773547822690048,0.0,-0.0,-0.00016773547822690048,1.5381787419364332e-05,1.5381787419364332e-05,1.8962121487553749e-94,1.5484097295820153e-05,0.8594527294916551,0.8651403360803053,0.8603768499645436,-0.00016773547822690048,-0.00016773547822690064
shift,-1.4474063519561096,3.252071823164285,137.9411398036964,1.9526558159288907,0.0,0.0,0.013226628003157848,0.013226628003157848,9.999179716965705e-91,9.748304071938222e-91,-0.00016751720060960545,0.0,-0.0,-0.00016751720060960545,1.5361770476495285e-05,1.5361770476495285e-05,1.8870205126627587e-94,1.5463813658696237e-05,0.8583268932621804,0.8640588994073857,0.8592572067278993,-0.00016751720060960545,-0.00016751720060960554
shift,-1.4457963337670594,3.245231418253624,137.94352211789825,1.9573389609357916,0.0,0.0,0.013209395244324743,0.013209395244324743,9.951923895885404e-91,9.701048250857921e-91,-0.00016729894516930632,0.0,-0.0,-0.00016729894516930632,1.5341755568147932e-05,1.5341755568147932e-05,1.8778729280325676e-94,1.5443532432733872e-05,0.8572011908177265,0.862977568534137,0.8581376772917725,-0.00016729894516930632,-0.0001672989451693063
shift,-1.444186315578009,3.2384020176583377,137.94590427169038,1.962033121206869,0.0,0.0,0.013192164241641952,0.013192164241641952,9.904894548896026e-91,9.654018903868543e-91,-0.00016708071197091075,0.0,-0.0,-0.00016708071197091075,1.532174270027433e-05,1.532174270027433e-05,1.868769183687945e-94,1.5423253623851543e-05,0.8560756224868131,0.8618963436672387,0.8570182619890898,-0.00016708071197091075,-0.00016708071197091086
shift,-1.4425762973889589,3.2315836036755345,137.94828626434088,1.9667383211663874,0.0,0.0,0.013174935000257116,0.013174935000257116,9.858090590320215e-91,9.607214945292731e-91,-0.00016686250107961434,0.0,-0.0,-0.00016686250107961434,1.5301731878852934e-05,1.5301731878852934e-05,1.8597090694643988e-94,1.5402977237994088e-05,0.8549501885994228,0.8608152250143414,0.8558989611542552,-0.00016686250107961434,-0.00016686250107961448
shift,-1.4409662791999087,3.2247761586308,137.95066809511454,1.971454585282319,0.0,0.0,0.013157707525341199,0.013157707525341199,9.811510939686588e-91,9.560635294659104e-91,-0.00016664431256090817,0.0,-0.0,-0.00016664431256090817,1.5281723109889294e-05,1.5281723109889294e-05,1.850692376205212e-94,1.5382703281133402e-05,0.8538248894870396,0.8597342127839999,0.8547797751231876,-0.00016664431256090817,-0.00016664431256090825
shift,-1.4393562610108586,3.217979664878153,137.953049763273,1.9761819380663412,0.0,0.0,0.013140481822087283,0.013140481822087283,9.76515452170118e-91,9.514278876673696e-91,-0.00016642614648056336,0.0,-0.0,-0.00016642614648056336,1.5261716399414636e-05,1.5261716399414636e-05,1.841718895755918e-94,1.5362431759266987e-05,0.8526997254825697,0.8586533071857518,0.8536607042332423,-0.00016642614648056336,-0.00016642614648056353
shift,-1.4377462428218084,3.2111941048000006,137.95543126807448,1.9809204040738433,0.0,0.0,0.013123257895712186,0.013123257895712186,9.719020266226809e-91,9.468144621199325e-91,-0.00016620800290465172,0.0,-0.0,-0.00016620800290465172,1.5241711753487769e-05,1.5241711753487769e-05,1.8327884209603028e-94,1.534216267841988e-05,0.8515746969204467,0.8575725084301039,0.8525417488233172,-0.00016620800290465172,-0.00016620800290465185
shift,-1.4361362246327583,3.204419460807091,137.95781260877405,1.9856700079039247,0.0,0.0,0.013106035751455232,0.013106035751455232,9.673107108254773e-91,9.42223146322729e-91,-0.00016598988189952998,0.0,-0.0,-0.00016598988189952998,1.522170917819363e-05,1.522170917819363e-05,1.8239007456549288e-94,1.5321896044643185e-05,0.8504498041365525,0.8564918167284797,0.8514229092337722,-0.00016598988189952998,-0.00016598988189952984
shift,-1.434526206443708,3.1976557153384686,137.96019378462339,1.990430774199397,0.0,0.0,0.013088815394579274,0.013088815394579274,9.62741398788274e-91,9.376538342855257e-91,-0.00016577178353185306,0.0,-0.0,-0.00016577178353185306,1.5201708679644486e-05,1.5201708679644486e-05,1.815055664664852e-94,1.530163186401529e-05,0.8493250474682815,0.855411232293298,0.8503041858064955,-0.00016577178353185306,-0.0001657717835318529
shift,-1.432916188254658,3.190902850861429,137.9625747948709,1.9952027276467839,0.0,0.0,0.013071596830370071,0.013071596830370071,9.58193985028839e-91,9.331064205260906e-91,-0.0001655537078685658,0.0,-0.0,-0.0001655537078685658,1.51817102639792e-05,1.51817102639792e-05,1.8062529737985224e-94,1.528137014264113e-05,0.8482004272545032,0.8543307553379449,0.849185578884863,-0.0001655537078685658,-0.00016555370786856577
shift,-1.4313061700656076,3.184160849871473,137.9649556387616,1.999985892976322,0.0,0.0,0.013054380064137318,0.013054380064137318,9.536683645707494e-91,9.285808000680011e-91,-0.0001653356549769163,0.0,-0.0,-0.0001653356549769163,1.5161713937364447e-05,1.5161713937364447e-05,1.7974924698435388e-94,1.5261110886653373e-05,0.847075943835626,0.8532503860767623,0.8480670888138063,-0.0001653356549769163,-0.00016533565497691622
shift,-1.4296961518765574,3.1774296948922616,137.9673363155373,2.004780294961955,0.0,0.0,0.013037165101213201,0.013037165101213201,9.491644329405637e-91,9.240768684378154e-91,-0.0001651176249244375,0.0,-0.0,-0.0001651176249244375,1.5141719705993013e-05,1.5141719705993013e-05,1.7887739505611745e-94,1.524085410221075e-05,0.8459515975535045,0.8521701247250855,0.8469487159397177,-0.0001651176249244375,-0.0001651176249244374
shift,-1.4280861336875073,3.1707093684755696,137.96971682443626,2.009585958421339,0.0,0.0,0.013019951946954444,0.013019951946954444,9.446820861659237e-91,9.195945216631754e-91,-0.00016489961777897306,0.0,-0.0,-0.00016489961777897306,1.5121727576086191e-05,1.5121727576086191e-05,1.780097214682704e-94,1.5220599795500449e-05,0.8448273887515737,0.8510899714991916,0.8458304606105834,-0.00016489961777897306,-0.00016489961777897292
shift,-1.426476115498457,3.1639998532012417,137.9720971646935,2.014402908215834,0.0,0.0,0.013002740606740861,0.013002740606740861,9.402212207727476e-91,9.151336562699992e-91,-0.00016468163360865916,0.0,-0.0,-0.00016468163360865916,1.5101737553892084e-05,1.5101737553892084e-05,1.77146206190397e-94,1.5200347972736402e-05,0.8437033177747526,0.8500099266163897,0.8447123231758901,-0.00016468163360865916,-0.0001646816336086592
shift,-1.424866097309407,3.1573011316771464,137.97447733554068,2.019231169250504,0.0,0.0,0.012985531085975785,0.012985531085975785,9.357817337829267e-91,9.106941692801784e-91,-0.00016446367248192982,0.0,-0.0,-0.00016446367248192982,1.5081749645686108e-05,1.5081749645686108e-05,1.7628682928809222e-94,1.5180098640159788e-05,0.8425793849694727,0.8489299902949424,0.8435943039866515,-0.00016446367248192982,-0.0001644636724819297
shift,-1.4232560791203568,3.1506131865391316,137.97685733620597,2.02407076647411,0.0,0.0,0.012968323390086873,0.012968323390086873,9.313635227121324e-91,9.062759582093841e-91,-0.00016424573446752706,0.0,-0.0,-0.00016424573446752706,1.5061763857771937e-05,1.5061763857771937e-05,1.7543157092253734e-94,1.5159851804039989e-05,0.8414555906837304,0.8478501627541176,0.8424764033954623,-0.00016424573446752706,-0.0001642457344675272
shift,-1.4216460609313066,3.1439360004509793,137.97923716591416,2.0289217248791087,0.0,0.0,0.012951117524525475,0.012951117524525475,9.269664855672631e-91,9.018789210645147e-91,-0.00016402781963449308,0.0,-0.0,-0.00016402781963449308,1.5041780196480757e-05,1.5041780196480757e-05,1.7458041135000573e-94,1.5139607470673843e-05,0.8403319352670471,0.8467704442141633,0.8413586217564559,-0.00016402781963449308,-0.00016402781963449292
shift,-1.4200360427422565,3.1372695561043606,137.98161682388667,2.0337840695016465,0.0,0.0,0.012933913494766639,0.012933913494766639,9.225905208440664e-91,8.97502956341318e-91,-0.0001638099280521702,0.0,-0.0,-0.0001638099280521702,1.502179866817128e-05,1.502179866817128e-05,1.7373333092140266e-94,1.5119365646385633e-05,0.8392084190704665,0.8456908348963188,0.8402409594253056,-0.0001638099280521702,-0.00016380992805217014
shift,-1.4184260245532063,3.130613836218791,137.98399630934142,2.03865782542155,0.0,0.0,0.01291671130630994,0.01291671130630994,9.182355275249783e-91,8.9314796302223e-91,-0.00016359205979021128,0.0,-0.0,-0.00016359205979021128,1.50018192792307e-05,1.50018192792307e-05,1.7289031008184666e-94,1.5099126337528083e-05,0.8380850424466117,0.8446113350228792,0.8391234167592776,-0.00016359205979021128,-0.00016359205979021136
shift,-1.4168160063641562,3.1239688235415857,137.98637562149293,2.043543017762324,0.0,0.0,0.012899510964678838,0.012899510964678838,9.13901405076608e-91,8.888138405738597e-91,-0.00016337421491857177,0.0,-0.0,-0.00016337421491857177,1.4981842036073953e-05,1.4981842036073953e-05,1.72051329370183e-94,1.507888955048157e-05,0.8369618057496411,0.8435319448170674,0.8380059941171899,-0.00016337421491857177,-0.0001633742149185718
shift,-1.415205988175106,3.1173345008478135,137.98875475955225,2.0484396716911433,0.0,0.0,0.012882312475420906,0.012882312475420906,9.095880534474438e-91,8.845004889446954e-91,-0.00016315639350751257,0.0,-0.0,-0.00016315639350751257,1.496186694514398e-05,1.496186694514398e-05,1.7121636941853942e-94,1.5058655291654427e-05,0.8358387093352636,0.842452664503161,0.8368886918594269,-0.00016315639350751257,-0.00016315639350751254
shift,-1.4135959699860559,3.1107108509402552,137.9911337227269,2.0533478124188385,0.0,0.0,0.012865115844108809,0.012865115844108809,9.05295373065774e-91,8.802078085630257e-91,-0.00016293859562761226,0.0,-0.0,-0.00016293859562761226,1.4941894012912863e-05,1.4941894012912863e-05,1.703854109519236e-94,1.5038423567484066e-05,0.8347157535608032,0.8413734943064548,0.8357715103480032,-0.00016293859562761226,-0.0001629385956276124
shift,-1.4119859517970055,3.104097856649355,137.99351251022097,2.058267465199898,0.0,0.0,0.01284792107633872,0.01284792107633872,9.010232648369525e-91,8.759357003342042e-91,-0.00016272082134974718,0.0,-0.0,-0.00016272082134974718,1.4921923245879992e-05,1.4921923245879992e-05,1.6955843478769395e-94,1.5018194384435115e-05,0.8335929387850942,0.8402944344532332,0.8346544499464607,-0.00016272082134974718,-0.00016272082134974726
shift,-1.4103759336079553,3.097495500833181,137.99589112123505,2.063198655332446,0.0,0.0,0.012830728177731907,0.012830728177731907,8.967716301414942e-91,8.716840656387458e-91,-0.00016250307074511155,0.0,-0.0,-0.00016250307074511155,1.4901954650573892e-05,1.4901954650573892e-05,1.6873542183519085e-94,1.499796774900129e-05,0.8324702653685854,0.8392154851708368,0.8335375110199709,-0.00016250307074511155,-0.00016250307074511144
shift,-1.4087659154189052,3.0909037663773757,137.99826955496616,2.0681414081582434,0.0,0.0,0.012813537153934327,0.012813537153934327,8.925403708326709e-91,8.674528063299226e-91,-0.00016228534388521227,0.0,-0.0,-0.00016228534388521227,1.4881988233551769e-05,1.4881988233551769e-05,1.679163530952712e-94,1.4977743667704917e-05,0.8313477336733136,0.838136646687594,0.8324206939353097,-0.00016228534388521227,-0.0001622853438852122
shift,-1.407155897229855,3.0843226361951146,138.00064781060783,2.0730957490626682,0.0,0.0,0.012796348010616437,0.012796348010616437,8.883293892341676e-91,8.632418247314193e-91,-0.00016206764084186648,0.0,-0.0,-0.00016206764084186648,1.4862024001399285e-05,1.4862024001399285e-05,1.6710120965985493e-94,1.49575221470967e-05,0.8302253440628912,0.8370579192328895,0.8313039990608446,-0.00016206764084186648,-0.00016206764084186648
shift,-1.4055458790408049,3.07775209322706,138.00302588735002,2.07806170347471,0.0,0.0,0.012779160753473792,0.012779160753473792,8.841385881379548e-91,8.590510236352065e-91,-0.0001618499616872092,0.0,-0.0,-0.0001618499616872092,1.4842061960731242e-05,1.4842061960731242e-05,1.6628997271151285e-94,1.4937303193756415e-05,0.8291030969025442,0.8359793030371215,0.8301874267665732,-0.0001618499616872092,-0.00016184996168720924
shift,-1.4039358608517547,3.0711921204413204,138.00540378437918,2.0830392968669513,0.0,0.0,0.012761975388226428,0.012761975388226428,8.79967870801868e-91,8.548803062991196e-91,-0.00016163230649368562,0.0,-0.0,-0.00016163230649368562,1.4822102118190883e-05,1.4822102118190883e-05,1.6548262352299825e-94,1.4917086814292208e-05,0.8279809925590725,0.8349007983317553,0.8290709774240838,-0.00016163230649368562,-0.00016163230649368567
shift,-1.4023258426627045,3.0646427008334016,138.00778150087817,2.0880285547555597,0.0,0.0,0.012744791920619673,0.012744791920619673,8.758171409475481e-91,8.507295764447998e-91,-0.00016141467533406108,0.0,-0.0,-0.00016141467533406108,1.4802144480450822e-05,1.4802144480450822e-05,1.646791434568481e-94,1.4896873015341516e-05,0.8268590314009032,0.8338224053492451,0.8279546514066074,-0.00016141467533406108,-0.00016141467533406105
shift,-1.4007158244736544,3.058103817426166,138.0101590360262,2.09302950270027,0.0,0.0,0.012727610356424147,0.012727610356424147,8.716863027581939e-91,8.465987382554456e-91,-0.0001611970682814214,0.0,-0.0,-0.0001611970682814214,1.478218905421305e-05,1.478218905421305e-05,1.638795139649482e-94,1.4876661803571088e-05,0.8257372137980894,0.8327441243231488,0.8268384490890185,-0.0001611970682814214,-0.0001611970682814213
shift,-1.399105806284604,3.0515754532697863,138.01253638899897,2.098042166304372,0.0,0.0,0.012710430701435559,0.012710430701435559,8.675752608762742e-91,8.424876963735258e-91,-0.00016097948540917006,0.0,-0.0,-0.00016097948540917006,1.4762235846208689e-05,1.4762235846208689e-05,1.6308371658808996e-94,1.4856453185676731e-05,0.824615540122297,0.8316659554880392,0.8257223708478209,-0.00016097948540917006,-0.00016097948540917022
shift,-1.3974957880955539,3.0450575914417053,138.01491355896852,2.1030665712146903,0.0,0.0,0.01269325296147469,0.01269325296147469,8.634839204013021e-91,8.383963558985538e-91,-0.0001607619267910281,0.0,-0.0,-0.0001607619267910281,1.4742284863197987e-05,1.4742284863197987e-05,1.6229173295553967e-94,1.483624716838329e-05,0.8234940107468048,0.8305878990795279,0.8246064170611476,-0.0001607619267910281,-0.00016076192679102816
