phase,chi,U_eV4,tree_ratio,loop_ratio,total_ratio,scalar_log_parameter
quadrature,137.92922585193182,3.4712640777429474e-14,4.623297684295495e-07,5.707344648451719e-07,1.0330642332747214e-06,3.6340372776770016e-23
quadrature,137.93160895731663,3.4547586668906894e-14,4.634328628633366e-07,5.720962071649011e-07,1.0355290700282378e-06,3.6340372776770016e-23
quadrature,137.93399190590293,3.438332815378846e-14,4.6453851638328963e-07,5.734611086121043e-07,1.037999624995394e-06,3.6340372776770016e-23
quadrature,137.93637469697487,3.4219861395595e-14,4.656467344143705e-07,5.748291758837601e-07,1.0404759102981305e-06,3.6340372776770016e-23
quadrature,137.93875732981343,3.4057182576346723e-14,4.6675752238941825e-07,5.762004156865719e-07,1.0429579380759902e-06,3.6340372776770016e-23
quadrature,137.9411398036964,3.3895287896477016e-14,4.6787088574911197e-07,5.77574834736921e-07,1.0454457204860328e-06,3.6340372776770016e-23
quadrature,137.94352211789825,3.3734173574746585e-14,4.68986829941934e-07,5.789524397608215e-07,1.0479392697027555e-06,3.6340372776770016e-23
quadrature,137.94590427169038,3.357383584814643e-14,4.7010536042421286e-07,5.80333237493974e-07,1.0504385979181868e-06,3.6340372776770016e-23
quadrature,137.94828626434088,3.341427097181482e-14,4.7122648266007283e-07,5.817172346817023e-07,1.0529437173417752e-06,3.6340372776770016e-23
quadrature,137.95066809511454,3.32554752189546e-14,4.723502021213827e-07,5.831044380788906e-07,1.0554546402002734e-06,3.6340372776770016e-23
quadrature,137.953049763273,3.309744488073371e-14,4.7347652428782494e-07,5.844948544500693e-07,1.0579713787378942e-06,3.6340372776770016e-23
quadrature,137.95543126807448,3.294017626621282e-14,4.746054546467782e-07,5.858884905692691e-07,1.0604939452160474e-06,3.6340372776770016e-23
quadrature,137.95781260877405,3.2783665702246865e-14,4.7573699869338447e-07,5.872853532201043e-07,1.0630223519134887e-06,3.6340372776770016e-23
quadrature,137.96019378462339,3.2627909533407625e-14,4.768711619304719e-07,5.886854491956781e-07,1.06555661112615e-06,3.6340372776770016e-23
quadrature,137.9625747948709,3.247290412189188e-14,4.780079498685817e-07,5.900887852986148e-07,1.0680967351671966e-06,3.6340372776770016e-23
quadrature,137.9649556387616,3.231864584744471e-14,4.791473680258895e-07,5.914953683409634e-07,1.070642736366853e-06,3.6340372776770016e-23
quadrature,137.9673363155373,3.216513110726115e-14,4.802894219282871e-07,5.929052051442981e-07,1.073194627072585e-06,3.6340372776770016e-23
quadrature,137.96971682443626,3.201235631591942e-14,4.814341171092338e-07,5.943183025395355e-07,1.0757524196487694e-06,3.6340372776770016e-23
quadrature,137.9720971646935,3.186031790528344e-14,4.82581459109839e-07,5.957346673670354e-07,1.0783161264768744e-06,3.6340372776770016e-23
quadrature,137.97447733554068,3.170901232442227e-14,4.837314534788216e-07,5.971543064765518e-07,1.0808857599553733e-06,3.6340372776770016e-23
quadrature,137.97685733620597,3.155843603953343e-14,4.848841057724419e-07,5.985772267271481e-07,1.08346133249959e-06,3.6340372776770016e-23
quadrature,137.97923716591416,3.1408585533854005e-14,4.86039421554529e-07,6.000034349872316e-07,1.0860428565417605e-06,3.6340372776770016e-23
quadrature,137.98161682388667,3.125945730757764e-14,4.871974063964665e-07,6.014329381345347e-07,1.0886303445310011e-06,3.6340372776770016e-23
quadrature,137.98399630934142,3.111104787777901e-14,4.883580658771234e-07,6.028657430560311e-07,1.0912238089331546e-06,3.6340372776770016e-23
quadrature,137.98637562149293,3.096335377832617e-14,4.895214055828812e-07,6.043018566479684e-07,1.0938232622308496e-06,3.6340372776770016e-23
quadrature,137.98875475955225,3.081637155980052e-14,4.906874311076055e-07,6.057412858158325e-07,1.096428716923438e-06,3.6340372776770016e-23
quadrature,137.9911337227269,3.067009778942406e-14,4.918561480525611e-07,6.071840374742439e-07,1.0990401855268051e-06,3.6340372776770016e-23
quadrature,137.99351251022097,3.052452905096431e-14,4.930275620265078e-07,6.086301185470756e-07,1.1016576805735834e-06,3.6340372776770016e-23
quadrature,137.99589112123505,3.0379661944667576e-14,4.94201678645575e-07,6.100795359672978e-07,1.1042812146128728e-06,3.6340372776770016e-23
quadrature,137.99826955496616,3.023549308717515e-14,4.953785035332714e-07,6.115322966769908e-07,1.106910800210262e-06,3.6340372776770016e-23
quadrature,138.00064781060783,3.0092019111441614e-14,4.965580423204851e-07,6.129884076273439e-07,1.109546449947829e-06,3.6340372776770016e-23
quadrature,138.00302588735002,2.99492366666605e-14,4.977403006454237e-07,6.144478757785831e-07,1.1121881764240067e-06,3.6340372776770016e-23
quadrature,138.00540378437918,2.9807142418179986e-14,4.989252841536415e-07,6.159107081000023e-07,1.1148359922536438e-06,3.6340372776770016e-23
quadrature,138.00778150087817,2.9665733047430937e-14,5.001129984979647e-07,6.173769115698735e-07,1.1174899100678382e-06,3.6340372776770016e-23
quadrature,138.0101590360262,2.952500525184848e-14,5.01303449338475e-07,6.188464931754255e-07,1.1201499425139006e-06,3.6340372776770016e-23
quadrature,138.01253638899897,2.938495574479224e-14,5.024966423425065e-07,6.203194599128392e-07,1.1228161022553457e-06,3.6340372776770016e-23
quadrature,138.01491355896852,2.9245581255468757e-14,5.036925831846277e-07,6.217958187872268e-07,1.1254884019718545e-06,3.6340372776770016e-23
quadrature,138.01729054510326,2.9106878528859207e-14,5.048912775465809e-07,6.232755768125562e-07,1.1281668543591372e-06,3.6340372776770016e-23
quadrature,138.01966734656799,2.896884432564077e-14,5.060927311172787e-07,6.247587410116468e-07,1.1308514721289254e-06,3.6340372776770016e-23
quadrature,138.0220439625238,2.883147542211013e-14,5.072969495927847e-07,6.262453184161457e-07,1.1335422680089305e-06,3.6340372776770016e-23
quadrature,138.0244203921282,2.869476861010896e-14,5.085039386762813e-07,6.277353160664881e-07,1.1362392547427694e-06,3.6340372776770016e-23
quadrature,138.02679663453492,2.8558720696951337e-14,5.097137040780208e-07,6.292287410118368e-07,1.1389424450898576e-06,3.6340372776770016e-23
quadrature,138.02917268889408,2.842332850534182e-14,5.109262515153649e-07,6.30725600310131e-07,1.141651851825496e-06,3.6340372776770016e-23
quadrature,138.03154855435199,2.8288588873313356e-14,5.121415867126482e-07,6.322259010279178e-07,1.1443674877405661e-06,3.6340372776770016e-23
quadrature,138.03392423005133,2.815449865413956e-14,5.133597154012757e-07,6.337296502404721e-07,1.1470893656417478e-06,3.6340372776770016e-23
quadrature,138.03629971513098,2.8021054716271676e-14,5.145806433195993e-07,6.35236855031645e-07,1.1498174983512442e-06,3.6340372776770016e-23
quadrature,138.0386750087261,2.788825394325974e-14,5.158043762129416e-07,6.36747522493893e-07,1.1525518987068346e-06,3.6340372776770016e-23
quadrature,138.04105010996807,2.7756093233682123e-14,5.170309198335467e-07,6.382616597282164e-07,1.155292579561763e-06,3.6340372776770016e-23
quadrature,138.04342501798445,2.762456950107379e-14,5.182602799405428e-07,6.397792738441142e-07,1.158039553784657e-06,3.6340372776770016e-23
quadrature,138.04579973189908,2.7493679673848612e-14,5.194924622999665e-07,6.413003719596133e-07,1.1607928342595798e-06,3.6340372776770016e-23
quadrature,138.04817425083195,2.736342069523471e-14,5.207274726846662e-07,6.4282496120115e-07,1.1635524338858161e-06,3.6340372776770016e-23
quadrature,138.05054857389916,2.7233789523202072e-14,5.219653168742812e-07,6.443530487035433e-07,1.1663183655778245e-06,3.6340372776770016e-23
quadrature,138.05292270021312,2.7104783130382943e-14,5.232060006552919e-07,6.458846416100579e-07,1.1690906422653497e-06,3.6340372776770016e-23
quadrature,138.05529662888225,2.6976398504012677e-14,5.244495298208806e-07,6.474197470722315e-07,1.171869276893112e-06,3.6340372776770016e-23
quadrature,138.05767035901113,2.6848632645853828e-14,5.256959101709508e-07,6.489583722498989e-07,1.1746542824208497e-06,3.6340372776770016e-23
quadrature,138.0600438897005,2.6721482572123786e-14,5.269451475121205e-07,6.50500524311184e-07,1.1774456718233045e-06,3.6340372776770016e-23
quadrature,138.06241722004717,2.659494531342881e-14,5.281972476576535e-07,6.520462104324146e-07,1.180243458090068e-06,3.6340372776770016e-23
quadrature,138.06479034914403,2.646901791469385e-14,5.294522164274349e-07,6.535954377980926e-07,1.1830476542255274e-06,3.6340372776770016e-23
quadrature,138.06716327608007,2.6343697435092646e-14,5.307100596479476e-07,6.551482136008643e-07,1.1858582732488118e-06,3.6340372776770016e-23
quadrature,138.06953599994034,2.6218980947976767e-14,5.319707831522623e-07,6.567045450415088e-07,1.188675328193771e-06,3.6340372776770016e-23
quadrature,138.0719085198059,2.609486554081387e-14,5.332343927799379e-07,6.582644393288146e-07,1.1914988321087524e-06,3.6340372776770016e-23
quadrature,138.07428083475386,2.5971348315112876e-14,5.345008943770563e-07,6.598279036796225e-07,1.1943287980566788e-06,3.6340372776770016e-23
quadrature,138.0766529438573,2.584842638636136e-14,5.357702937961358e-07,6.613949453187193e-07,1.197165239114855e-06,3.6340372776770016e-23
quadrature,138.07902484618543,2.5726096883950016e-14,5.370425968961822e-07,6.629655714789002e-07,1.2000081683750824e-06,3.6340372776770016e-23
quadrature,138.08139654080327,2.5604356951118e-14,5.38317809542525e-07,6.64539789400767e-07,1.202857598943292e-06,3.6340372776770016e-23
quadrature,138.0837680267719,2.5483203744875116e-14,5.395959376068983e-07,6.661176063328274e-07,1.2057135439397257e-06,3.6340372776770016e-23
quadrature,138.0861393031484,2.5362634435938992e-14,5.40876986967367e-07,6.676990295314046e-07,1.2085760164987715e-06,3.6340372776770016e-23
quadrature,138.08851036898568,2.5242646208672536e-14,5.421609635082546e-07,6.692840662605481e-07,1.2114450297688028e-06,3.6340372776770016e-23
quadrature,138.09088122333264,2.512323626101299e-14,5.434478731201615e-07,6.708727237920558e-07,1.2143205969122173e-06,3.6340372776770016e-23
quadrature,138.0932518652341,2.5004401804408584e-14,5.447377216999061e-07,6.724650094054013e-07,1.2172027311053074e-06,3.6340372776770016e-23
quadrature,138.09562229373074,2.488614006375258e-14,5.460305151504968e-07,6.740609303877005e-07,1.2200914455381973e-06,3.6340372776770016e-23
quadrature,138.09799250785912,2.476844827732192e-14,5.473262593810571e-07,6.756604940336175e-07,1.2229867534146746e-06,3.6340372776770016e-23
quadrature,138.1003625066517,2.4651323696706246e-14,5.486249603068586e-07,6.772637076454058e-07,1.2258886679522644e-06,3.6340372776770016e-23
quadrature,138.10273228913675,2.4534763586748567e-14,5.499266238492289e-07,6.788705785327959e-07,1.2287972023820248e-06,3.6340372776770016e-23
quadrature,138.10510185433841,2.4418765225480554e-14,5.51231255935524e-07,6.804811140129592e-07,1.231712369948483e-06,3.6340372776770016e-23
quadrature,138.1074712012766,2.4303325904058168e-14,5.525388624990957e-07,6.820953214104692e-07,1.2346341839095647e-06,3.6340372776770016e-23
quadrature,138.10984032896707,2.4188442926698983e-14,5.538494494792472e-07,6.837132080572466e-07,1.237562657536494e-06,3.6340372776770016e-23
quadrature,138.11220923642134,2.4074113610617054e-14,5.551630228212181e-07,6.853347812925398e-07,1.240497804113758e-06,3.6340372776770016e-23
quadrature,138.11457792264673,2.3960335285962238e-14,5.564795884761209e-07,6.869600484628475e-07,1.2434396369389684e-06,3.6340372776770016e-23
quadrature,138.11694638664628,2.384710529575976e-14,5.577991524008793e-07,6.885890169218419e-07,1.246388169322721e-06,3.6340372776770016e-23
quadrature,138.11931462741882,2.373442099584193e-14,5.591217205582586e-07,6.902216940304071e-07,1.2493434145886656e-06,3.6340372776770016e-23
quadrature,138.12168264395888,2.3622279754792405e-14,5.604472989167548e-07,6.918580871565008e-07,1.2523053860732556e-06,3.6340372776770016e-23
quadrature,138.12405043525666,2.351067895388392e-14,5.61775893450562e-07,6.934982036751158e-07,1.255274097125678e-06,3.6340372776770016e-23
quadrature,138.12641800029814,2.3399615987012314e-14,5.63107510139587e-07,6.951420509682961e-07,1.2582495611078832e-06,3.6340372776770016e-23
quadrature,138.12878533806494,2.328908826064027e-14,5.644421549693528e-07,6.967896364250193e-07,1.261231791394372e-06,3.6340372776770016e-23
quadrature,138.13115244753433,2.317909319373594e-14,5.657798339309643e-07,6.984409674411538e-07,1.2642208013721182e-06,3.6340372776770016e-23
quadrature,138.13351932767927,2.3069628217710603e-14,5.671205530210905e-07,7.000960514194364e-07,1.2672166044405268e-06,3.6340372776770016e-23
quadrature,138.1358859774683,2.29606907763618e-14,5.684643182418817e-07,7.017548957693707e-07,1.2702192140112524e-06,3.6340372776770016e-23
quadrature,138.1382523958656,2.2852278325810303e-14,5.698111356009673e-07,7.03417507907224e-07,1.2732286435081914e-06,3.6340372776770016e-23
quadrature,138.140618581831,2.274438833444251e-14,5.711610111113877e-07,7.050838952559436e-07,1.2762449063673313e-06,3.6340372776770016e-23
quadrature,138.14298453431985,2.2637018282851886e-14,5.725139507915434e-07,7.06754065245093e-07,1.2792680160366365e-06,3.6340372776770016e-23
quadrature,138.14535025228312,2.2530165663776746e-14,5.738699606651903e-07,7.084280253108476e-07,1.282297985976038e-06,3.6340372776770016e-23
quadrature,138.14771573466732,2.2423827982046125e-14,5.752290467613393e-07,7.101057828958695e-07,1.2853348296572087e-06,3.6340372776770016e-23
quadrature,138.15008098041446,2.231800275451945e-14,5.765912151142348e-07,7.117873454492818e-07,1.2883785605635166e-06,3.6340372776770016e-23
quadrature,138.15244598846215,2.2212687510026498e-14,5.779564717633352e-07,7.134727204266435e-07,1.2914291921899787e-06,3.6340372776770016e-23
quadrature,138.15481075774346,2.2107879789312793e-14,5.793248227532247e-07,7.15161915289842e-07,1.2944867380430668e-06,3.6340372776770016e-23
quadrature,138.15717528718696,2.2003577144981373e-14,5.80696274133576e-07,7.168549375070459e-07,1.2975512116406218e-06,3.6340372776770016e-23
quadrature,138.1595395757167,2.1899777141433653e-14,5.820708319591286e-07,7.185517945526789e-07,1.3006226265118076e-06,3.6340372776770016e-23
quadrature,138.16190362225223,2.179647735481431e-14,5.834485022896166e-07,7.2025249390733e-07,1.3037009961969467e-06,3.6340372776770016e-23
quadrature,138.16426742570846,2.1693675372955177e-14,5.848292911897131e-07,7.219570430576857e-07,1.3067863342473987e-06,3.6340372776770016e-23
quadrature,138.16663098499583,2.159136879531569e-14,5.862132047290233e-07,7.236654494965207e-07,1.3098786542255441e-06,3.6340372776770016e-23
quadrature,138.1689942990201,2.1489555232932254e-14,5.876002489819621e-07,7.253777207225476e-07,1.3129779697045097e-06,3.6340372776770016e-23
quadrature,138.1713573666825,2.1388232308356802e-14,5.889904300277793e-07,7.270938642404473e-07,1.3160842942682267e-06,3.6340372776770016e-23
quadrature,138.17372018687962,2.1287397655604222e-14,5.903837539504696e-07,7.288138875607578e-07,1.3191976415112274e-06,3.6340372776770016e-23
quadrature,138.17608275850338,2.118704892009636e-14,5.917802268387306e-07,7.305377981998235e-07,1.322318025038554e-06,3.6340372776770016e-23
quadrature,138.17844508044112,2.108718375860634e-14,5.93179854785921e-07,7.322656036797419e-07,1.325445458465663e-06,3.6340372776770016e-23
quadrature,138.18080715157546,2.0987799839205493e-14,5.94582643889985e-07,7.339973115282721e-07,1.3285799554182571e-06,3.6340372776770016e-23
quadrature,138.18316897078435,2.0888894841208188e-14,5.959886002534101e-07,7.357329292787813e-07,1.3317215295321914e-06,3.6340372776770016e-23
quadrature,138.18553053694106,2.079046645511572e-14,5.973977299832002e-07,7.374724644702118e-07,1.3348701944534119e-06,3.6340372776770016e-23
quadrature,138.18789184891412,2.0692512382565243e-14,5.988100391907809e-07,7.392159246469653e-07,1.3380259638377463e-06,3.6340372776770016e-23
quadrature,138.19025290556735,2.0595030336274176e-14,6.002255339919746e-07,7.4096331735887e-07,1.3411888513508447e-06,3.6340372776770016e-23
quadrature,138.1926137057598,2.049801803998726e-14,6.016442205069366e-07,7.42714650161104e-07,1.3443588706680406e-06,3.6340372776770016e-23
quadrature,138.19497424834583,2.0401473228422715e-14,6.030661048601116e-07,7.4446993061414e-07,1.3475360354742516e-06,3.6340372776770016e-23
quadrature,138.19733453217495,2.0305393647219797e-14,6.044911931801714e-07,7.462291662836692e-07,1.3507203594638406e-06,3.6340372776770016e-23
quadrature,138.19969455609183,2.0209777052890046e-14,6.059194915999004e-07,7.479923647404595e-07,1.3539118563403597e-06,3.6340372776770016e-23
quadrature,138.20205431893646,2.0114621212754975e-14,6.073510062562861e-07,7.497595335604677e-07,1.3571105398167537e-06,3.6340372776770016e-23
quadrature,138.20441381954393,2.0019923904903633e-14,6.087857432903186e-07,7.515306803245915e-07,1.36031642361491e-06,3.6340372776770016e-23
quadrature,138.20677305674445,1.9925682918137652e-14,6.102237088469779e-07,7.53305812618654e-07,1.363529521465632e-06,3.6340372776770016e-23
quadrature,138.20913202936347,1.9831896051915544e-14,6.11664909075237e-07,7.550849380334077e-07,1.3667498471086447e-06,3.6340372776770016e-23
quadrature,138.21149073622146,1.9738561116308566e-14,6.131093501278944e-07,7.568680641643275e-07,1.369977414292222e-06,3.6340372776770016e-23
quadrature,138.2138491761341,1.9645675931942098e-14,6.145570381616281e-07,7.586551986116774e-07,1.3732122367733055e-06,3.6340372776770016e-23
